ТЕСТОВЕ ПОД ТОВАР НА TIME PROTOCOL (RFC-868) СЪРВЪР

Източник на товар:;;;; Time Server Load Simulator [ver.2.1.0.10]

Дата:;;;;2018.02.06
IP адрес сървър:;;;;127.0.0.1
IP адрес клиент:;;;;
Обем на пакета:;;;;300
Режим на формиране на заявките:;;;;Simultaneous
Задръжка до разпадане:;;;;0

Начало:;;;;10:33:00.031
Край:;;;;10:33:03.487
Продължителност:;;;;3.456

;REQ;;CNC;;RPL;;DSC;;ERR;;;
57;83;0;408;23;969;232;970;231;;0;DE23E6BC;59017
58;85;0;1085;221;3208;40;3209;39;;0;DE23E6BE;59018
59;86;0;597;114;2289;176;2290;175;;0;DE23E6BD;59019
60;87;0;598;115;2292;175;2293;174;;0;DE23E6BD;59020
61;88;0;596;112;2271;178;2272;177;;0;DE23E6BD;59021
62;88;0;591;110;2259;180;2260;179;;0;DE23E6BD;59022
63;89;0;591;111;2268;179;2268;178;;0;DE23E6BD;59023
64;90;0;596;113;2279;177;2280;176;;0;DE23E6BD;59024
65;91;0;598;116;2308;174;2309;173;;0;DE23E6BD;59025
66;93;0;409;24;972;231;973;230;;0;DE23E6BC;59026
67;94;0;410;25;981;230;981;229;;0;DE23E6BC;59027
68;96;0;1101;221;3211;39;3212;38;;0;DE23E6BE;59028
69;98;0;410;26;984;229;985;228;;0;DE23E6BC;59029
70;99;0;599;117;2313;173;2313;172;;0;DE23E6BD;59030
71;100;0;606;118;2325;171;2325;170;;0;DE23E6BD;59031
72;101;0;610;119;2340;170;2341;169;;0;DE23E6BD;59032
73;102;0;1110;221;3221;38;3222;37;;0;DE23E6BE;59033
74;103;0;1110;222;3226;37;3226;36;;0;DE23E6BE;59034
75;104;0;604;117;2322;172;2322;171;;0;DE23E6BD;59035
76;105;0;1114;222;3235;36;3235;35;;0;DE23E6BE;59036
77;106;0;1116;224;3246;34;3247;33;;0;DE23E6BE;59037
78;108;0;410;27;994;228;995;227;;0;DE23E6BC;59038
79;109;0;411;28;997;227;998;226;;0;DE23E6BC;59039
80;111;0;1115;223;3238;35;3238;34;;0;DE23E6BE;59040
81;112;0;411;29;1009;226;1010;225;;0;DE23E6BC;59041
82;114;0;411;30;1013;225;1013;224;;0;DE23E6BC;59042
83;116;0;616;120;2349;169;2351;168;;0;DE23E6BD;59043
84;117;0;626;124;2381;165;2382;164;;0;DE23E6BD;59044
85;117;0;626;123;2365;166;2366;165;;0;DE23E6BD;59045
86;119;0;619;121;2353;168;2354;167;;0;DE23E6BD;59046
87;120;0;620;122;2362;167;2362;166;;0;DE23E6BD;59047
88;120;0;631;127;2405;162;2405;161;;0;DE23E6BD;59048
89;121;0;631;126;2401;163;2402;162;;0;DE23E6BD;59049
90;123;0;626;125;2391;164;2392;163;;0;DE23E6BD;59050
91;124;0;412;30;1023;224;1023;223;;0;DE23E6BC;59051
92;126;0;1127;225;3249;33;3251;32;;0;DE23E6BE;59052
93;128;0;412;31;1025;223;1026;222;;0;DE23E6BC;59053
94;129;0;412;32;1035;222;1036;221;;0;DE23E6BC;59054
95;131;0;642;133;2460;156;2460;155;;0;DE23E6BD;59055
96;132;0;413;33;1038;221;1039;220;;0;DE23E6BC;59056
97;134;0;638;129;2418;160;2419;159;;0;DE23E6BD;59057
98;135;0;642;134;2463;155;2463;154;;0;DE23E6BD;59058
99;136;0;638;128;2414;161;2415;160;;0;DE23E6BD;59059
100;137;0;1147;225;3259;32;3260;31;;0;DE23E6BE;59060
101;138;0;641;132;2453;157;2454;156;;0;DE23E6BD;59061
102;139;0;639;130;2427;159;2427;158;;0;DE23E6BD;59062
103;140;0;641;131;2443;158;2443;157;;0;DE23E6BD;59063
104;141;0;649;136;2479;153;2479;152;;0;DE23E6BD;59064
105;143;0;413;34;1047;221;1048;220;;0;DE23E6BC;59065
106;144;0;413;35;1055;220;1056;219;;0;DE23E6BC;59066
107;146;0;413;36;1058;219;1059;218;;0;DE23E6BC;59067
108;147;0;1149;226;3263;31;3263;30;;0;DE23E6BE;59068
109;148;0;649;135;2475;154;2475;153;;0;DE23E6BD;59069
110;149;0;1150;227;3272;30;3273;29;;0;DE23E6BE;59070
111;150;0;1159;228;3275;29;3276;28;;0;DE23E6BE;59071
112;151;0;661;139;2500;150;2501;149;;0;DE23E6BD;59072
113;153;0;658;137;2488;152;2489;151;;0;DE23E6BD;59073
114;154;0;662;141;2514;148;2515;147;;0;DE23E6BD;59074
115;155;0;662;140;2508;149;2509;148;;0;DE23E6BD;59075
116;157;0;413;37;1067;218;1068;217;;0;DE23E6BC;59076
117;158;0;413;38;1071;219;1072;218;;0;DE23E6BC;59077
118;160;0;660;138;2491;151;2492;150;;0;DE23E6BD;59078
119;162;0;414;39;1083;221;1084;220;;0;DE23E6BC;59079
120;163;0;671;145;2540;144;2540;143;;0;DE23E6BD;59080
121;164;0;1171;228;3285;28;3285;27;;0;DE23E6BE;59081
122;165;0;667;142;2518;147;2518;146;;0;DE23E6BD;59082
123;166;0;1174;230;3296;26;3297;25;;0;DE23E6BE;59083
124;167;0;668;143;2527;146;2528;145;;0;DE23E6BD;59084
125;168;0;676;146;2543;143;2544;142;;0;DE23E6BD;59085
126;169;0;670;144;2530;145;2531;144;;0;DE23E6BD;59086
127;170;0;1172;229;3288;27;3288;26;;0;DE23E6BE;59087
128;171;0;676;147;2553;142;2553;141;;0;DE23E6BD;59088
129;173;0;414;40;1092;221;1093;220;;0;DE23E6BC;59089
130;175;0;414;41;1100;220;1101;220;;0;DE23E6BC;59090
131;177;0;1181;231;3300;25;3301;24;;0;DE23E6BE;59091
132;179;0;414;42;1112;222;1113;221;;0;DE23E6BC;59092
133;180;0;415;43;1143;225;1143;224;;0;DE23E6BC;59093
134;181;0;694;153;2595;135;2596;134;;0;DE23E6BD;59094
135;183;0;683;147;2556;141;2557;140;;0;DE23E6BD;59095
136;184;0;694;152;2590;136;2591;135;;0;DE23E6BD;59096
137;185;0;693;150;2577;138;2578;137;;0;DE23E6BD;59097
138;186;0;687;149;2569;139;2569;138;;0;DE23E6BD;59098
139;187;0;687;148;2565;140;2566;139;;0;DE23E6BD;59099
140;187;0;1197;232;3314;23;3314;22;;0;DE23E6BE;59100
141;189;0;1189;231;3309;24;3310;23;;0;DE23E6BE;59101
142;190;0;415;43;1163;228;1164;227;;0;DE23E6BC;59102
143;192;0;694;151;2581;137;2582;136;;0;DE23E6BD;59103
144;193;0;415;44;1183;231;1184;230;;0;DE23E6BC;59104
145;194;0;697;154;2605;134;2605;133;;0;DE23E6BD;59105
146;196;0;416;45;1216;233;1218;232;;0;DE23E6BC;59106
147;198;0;416;46;1237;235;1238;234;;0;DE23E6BC;59107
148;200;0;700;155;2608;133;2609;132;;0;DE23E6BD;59108
149;202;0;703;156;2617;132;2618;131;;0;DE23E6BD;59109
150;203;0;704;157;2621;131;2621;130;;0;DE23E6BD;59110
151;204;0;1207;233;3323;22;3323;21;;0;DE23E6BE;59111
152;205;0;715;159;2640;128;2641;127;;0;DE23E6BD;59112
153;206;0;715;160;2650;127;2651;126;;0;DE23E6BD;59113
154;207;0;711;158;2630;130;2631;129;;0;DE23E6BD;59114
155;208;0;712;159;2637;129;2638;128;;0;DE23E6BD;59115
156;210;0;416;47;1260;237;1261;236;;0;DE23E6BC;59116
157;211;0;416;48;1293;239;1294;238;;0;DE23E6BC;59117
158;213;0;417;49;1308;238;1309;237;;0;DE23E6BC;59118
159;215;0;716;161;2653;126;2654;125;;0;DE23E6BD;59119
160;216;0;717;162;2662;125;2663;124;;0;DE23E6BD;59120
161;217;0;1223;234;3336;20;3336;19;;0;DE23E6BE;59121
162;218;0;727;164;2675;123;2675;122;;0;DE23E6BD;59122
163;219;0;1221;233;3326;21;3327;20;;0;DE23E6BE;59123
164;220;0;1232;235;3339;19;3339;18;;0;DE23E6BE;59124
165;221;0;727;165;2678;122;2679;121;;0;DE23E6BD;59125
166;222;0;723;163;2665;124;2666;123;;0;DE23E6BD;59126
167;224;0;417;50;1327;240;1327;239;;0;DE23E6BC;59127
168;226;0;417;51;1342;239;1342;238;;0;DE23E6BC;59128
169;227;0;728;166;2689;121;2689;120;;0;DE23E6BD;59129
170;229;0;417;52;1363;242;1364;241;;0;DE23E6BC;59130
171;230;0;740;172;2726;115;2727;114;;0;DE23E6BD;59131
172;232;0;739;171;2717;116;2718;115;;0;DE23E6BD;59132
173;233;0;733;167;2692;120;2692;119;;0;DE23E6BD;59133
174;233;0;738;170;2713;117;2714;116;;0;DE23E6BD;59134
175;234;0;736;168;2701;119;2702;118;;0;DE23E6BD;59135
176;236;0;740;173;2729;114;2730;113;;0;DE23E6BD;59136
177;237;0;737;169;2704;118;2705;117;;0;DE23E6BD;59137
178;238;0;418;53;1386;244;1387;243;;0;DE23E6BC;59138
179;240;0;418;54;1406;244;1407;243;;0;DE23E6BC;59139
180;242;0;1242;235;3348;18;3348;17;;0;DE23E6BE;59140
181;244;0;418;55;1423;244;1423;243;;0;DE23E6BC;59141
182;245;0;419;56;1455;243;1455;242;;0;DE23E6BC;59142
183;247;0;748;173;2739;113;2739;112;;0;DE23E6BD;59143
184;248;0;748;174;2742;112;2743;111;;0;DE23E6BD;59144
185;249;0;758;176;2754;110;2755;109;;0;DE23E6BD;59145
186;250;0;1254;236;3351;17;3352;16;;0;DE23E6BE;59146
187;250;0;757;175;2751;111;2752;110;;0;DE23E6BD;59147
188;251;0;760;178;2767;108;2768;107;;0;DE23E6BD;59148
189;253;0;1259;237;3360;16;3361;15;;0;DE23E6BE;59149
190;254;0;758;177;2763;109;2764;108;;0;DE23E6BD;59150
191;256;0;420;56;1474;242;1475;241;;0;DE23E6BC;59151
192;257;0;420;57;1492;241;1493;240;;0;DE23E6BC;59152
193;259;0;769;182;2795;104;2796;103;;0;DE23E6BD;59153
194;261;0;420;58;1519;240;1520;239;;0;DE23E6BC;59154
195;263;0;421;59;1535;239;1536;238;;0;DE23E6BC;59155
196;264;0;765;179;2778;107;2778;106;;0;DE23E6BD;59156
197;266;0;777;185;2817;101;2818;100;;0;DE23E6BD;59157
198;267;0;769;181;2792;105;2792;104;;0;DE23E6BD;59158
199;267;0;768;180;2781;106;2781;105;;0;DE23E6BD;59159
200;269;0;779;187;2829;99;2830;98;;0;DE23E6BD;59160
201;270;0;778;186;2821;100;2821;99;;0;DE23E6BD;59161
202;271;0;776;183;2805;103;2805;102;;0;DE23E6BD;59162
203;272;0;776;184;2808;102;2808;101;;0;DE23E6BD;59163
204;274;0;421;60;1550;238;1551;237;;0;DE23E6BC;59164
205;276;0;421;61;1577;237;1578;236;;0;DE23E6BC;59165
206;277;0;421;62;1594;236;1594;235;;0;DE23E6BC;59166
207;279;0;1287;238;3373;14;3374;13;;0;DE23E6BE;59167
208;280;0;1280;237;3363;15;3364;14;;0;DE23E6BE;59168
209;281;0;786;189;2842;97;2843;96;;0;DE23E6BD;59169
210;282;0;788;190;2845;96;2846;95;;0;DE23E6BD;59170
211;283;0;783;188;2833;98;2834;97;;0;DE23E6BD;59171
212;284;0;793;192;2859;94;2860;93;;0;DE23E6BD;59172
213;286;0;1287;239;3376;13;3377;12;;0;DE23E6BE;59173
214;288;0;422;63;1609;235;1610;234;;0;DE23E6BC;59175
215;289;0;422;64;1625;234;1625;233;;0;DE23E6BC;59176
216;291;0;791;191;2856;95;2857;94;;0;DE23E6BD;59177
217;292;0;422;65;1639;233;1640;232;;0;DE23E6BC;59178
218;294;0;794;193;2870;93;2870;92;;0;DE23E6BD;59179
219;295;0;804;196;2885;90;2886;89;;0;DE23E6BD;59180
220;296;0;797;194;2873;92;2874;91;;0;DE23E6BD;59181
221;297;0;807;199;2908;87;2908;86;;0;DE23E6BD;59182
222;298;0;802;195;2882;91;2883;90;;0;DE23E6BD;59183
223;298;0;807;198;2898;88;2898;87;;0;DE23E6BD;59184
224;299;0;805;197;2894;89;2895;88;;0;DE23E6BD;59185
225;300;0;422;66;1656;232;1656;231;;0;DE23E6BC;59186
226;303;0;807;200;2911;86;2912;85;;0;DE23E6BD;59187
227;304;0;422;67;1672;231;1673;230;;0;DE23E6BC;59188
228;306;0;816;202;2933;83;2933;82;;0;DE23E6BD;59189
229;308;0;422;68;1688;230;1689;229;;0;DE23E6BC;59190
230;310;0;423;69;1716;229;1717;228;;0;DE23E6BC;59191
231;311;0;812;200;2921;85;2921;84;;0;DE23E6BD;59192
232;313;0;813;201;2924;84;2924;83;;0;DE23E6BD;59193
233;314;0;1318;240;3397;10;3398;9;;0;DE23E6BE;59194
234;314;0;1315;238;3385;12;3386;11;;0;DE23E6BE;59195
235;315;0;1316;239;3388;11;3389;10;;0;DE23E6BE;59196
236;316;0;824;205;2948;80;2949;79;;0;DE23E6BD;59197
237;317;0;823;204;2945;81;2946;80;;0;DE23E6BD;59198
238;319;0;822;203;2936;82;2937;81;;0;DE23E6BD;59199
239;321;0;423;69;1733;228;1734;227;;0;DE23E6BC;59200
240;323;0;423;70;1748;227;1749;226;;0;DE23E6BC;59201
241;325;0;424;71;1775;226;1776;225;;0;DE23E6BC;59202
242;327;0;828;206;2961;79;2962;78;;0;DE23E6BD;59203
243;329;0;424;72;1792;225;1793;224;;0;DE23E6BC;59204
244;330;0;835;208;2971;77;2972;76;;0;DE23E6BD;59205
245;331;0;832;207;2967;78;2968;77;;0;DE23E6BD;59206
246;332;0;845;213;3008;71;3008;70;;0;DE23E6BD;59207
247;333;0;843;211;2995;73;2996;72;;0;DE23E6BD;59208
248;334;0;844;212;3004;72;3005;71;;0;DE23E6BD;59209
249;335;0;837;210;2983;75;2983;74;;0;DE23E6BD;59210
250;336;0;837;209;2980;76;2980;75;;0;DE23E6BD;59211
251;338;0;424;73;1809;224;1809;223;;0;DE23E6BC;59212
252;340;0;425;74;1836;223;1836;222;;0;DE23E6BC;59213
253;341;0;843;210;2992;74;2992;73;;0;DE23E6BD;59214
254;343;0;425;75;1851;222;1852;221;;0;DE23E6BC;59215
255;344;0;1346;240;3411;8;3412;7;;0;DE23E6BE;59216
256;345;0;1346;239;3402;9;3403;8;;0;DE23E6BE;59217
257;346;0;1352;241;3415;7;3415;6;;0;DE23E6BE;59218
258;347;0;849;214;3017;70;3018;69;;0;DE23E6BD;59219
259;348;0;858;217;3036;67;3037;66;;0;DE23E6BD;59220
260;349;0;857;216;3029;68;3030;67;;0;DE23E6BD;59221
261;350;0;1356;242;3424;6;3425;5;;0;DE23E6BE;59222
262;353;0;425;76;1866;221;1867;220;;0;DE23E6BC;59223
263;355;0;425;77;1881;220;1882;219;;0;DE23E6BC;59224
264;356;0;857;215;3020;69;3021;68;;0;DE23E6BD;59225
265;358;0;425;78;1897;219;1898;218;;0;DE23E6BC;59226
266;359;0;869;221;3061;63;3062;62;;0;DE23E6BD;59227
267;361;0;871;223;3074;61;3075;60;;0;DE23E6BD;59228
268;362;0;863;218;3039;66;3040;65;;0;DE23E6BD;59229
269;363;0;868;220;3053;64;3054;63;;0;DE23E6BD;59230
270;363;0;864;219;3049;65;3050;64;;0;DE23E6BD;59231
271;364;0;872;224;3077;60;3078;59;;0;DE23E6BD;59232
272;365;0;869;222;3065;62;3066;61;;0;DE23E6BD;59233
273;366;0;425;79;1914;218;1915;217;;0;DE23E6BC;59234
274;369;0;426;80;1917;217;1918;216;;0;DE23E6BC;59235
275;371;0;1379;243;3436;4;3437;3;;0;DE23E6BE;59236
276;372;0;426;81;1927;216;1928;215;;0;DE23E6BC;59237
277;374;0;426;82;1930;215;1931;214;;0;DE23E6BC;59238
278;375;0;876;224;3086;59;3087;58;;0;DE23E6BD;59239
279;377;0;1383;244;3440;3;3440;2;;0;DE23E6BE;59240
280;377;0;887;227;3103;56;3103;55;;0;DE23E6BD;59241
281;378;0;879;225;3090;58;3091;57;;0;DE23E6BD;59242
282;379;0;1379;242;3427;5;3428;4;;0;DE23E6BE;59243
283;380;0;890;228;3112;55;3112;54;;0;DE23E6BD;59244
284;381;0;881;226;3098;57;3099;56;;0;DE23E6BD;59245
285;382;0;427;82;1939;214;1940;213;;0;DE23E6BC;59246
286;384;0;1393;244;3449;2;3450;1;;0;DE23E6BE;59247
287;386;0;427;83;1942;213;1943;212;;0;DE23E6BC;59248
288;388;0;890;229;3115;54;3115;53;;0;DE23E6BD;59249
289;390;0;427;84;1954;212;1955;211;;0;DE23E6BC;59250
290;391;0;428;85;1957;211;1958;210;;0;DE23E6BC;59251
291;392;0;894;230;3125;53;3125;52;;0;DE23E6BD;59252
292;394;0;895;231;3128;52;3129;51;;0;DE23E6BD;59253
293;395;0;903;234;3151;49;3152;48;;0;DE23E6BD;59254
294;396;0;896;232;3138;51;3139;50;;0;DE23E6BD;59255
295;396;0;904;236;3163;47;3164;46;;0;DE23E6BD;59256
296;397;0;1408;244;3456;1;3456;0;;0;DE23E6BE;59257
297;398;0;903;235;3154;48;3155;47;;0;DE23E6BD;59258
298;399;0;900;233;3142;50;3142;49;;0;DE23E6BD;59259
299;401;0;428;86;1966;210;1967;209;;0;DE23E6BC;59260
