ТЕСТОВЕ ПОД ТОВАР НА TIME PROTOCOL (RFC-868) СЪРВЪР

Източник на товар:;;;; Time Server Load Simulator [ver.2.1.0.10]

Дата:;;;;2018.02.06
IP адрес сървър:;;;;127.0.0.1
IP адрес клиент:;;;;
Обем на пакета:;;;;300
Режим на формиране на заявките:;;;;Simultaneous
Задръжка до разпадане:;;;;0

Начало:;;;;10:45:08.173
Край:;;;;10:45:12.176
Продължителност:;;;;4.003

;REQ;;CNC;;RPL;;DSC;;ERR;;;
35;105;0;1112;126;3147;132;3147;131;;0;DE23E996;49993
36;107;0;982;62;2557;200;2558;199;;0;DE23E995;49994
37;109;0;;0;;0;;0;1117;127;0;49995
38;111;0;;0;;0;;0;1117;127;0;49996
39;114;0;;0;;0;;0;1114;127;0;49997
40;119;0;953;18;1635;214;1636;213;;0;DE23E994;49998
41;122;0;953;19;1695;223;1696;222;;0;DE23E995;49999
42;126;0;955;20;1732;227;1733;226;;0;DE23E995;50000
43;130;0;;0;;0;;0;1138;132;0;50001
44;133;0;1138;132;3183;126;3183;125;;0;DE23E996;50002
45;135;0;985;65;2578;197;2578;196;;0;DE23E995;50003
46;137;0;985;64;2574;198;2575;197;;0;DE23E995;50004
47;139;0;;0;;0;;0;1147;133;0;50005
48;141;0;1143;132;3192;125;3192;124;;0;DE23E996;50006
49;143;0;1147;133;3199;124;3199;123;;0;DE23E996;50007
50;146;0;1153;134;3202;123;3202;122;;0;DE23E996;50008
51;151;0;956;21;1755;229;1755;228;;0;DE23E995;50009
52;153;0;958;22;1802;232;1803;231;;0;DE23E995;50010
53;157;0;959;23;1812;231;1813;230;;0;DE23E995;50011
54;162;0;1164;137;3225;120;3226;119;;0;DE23E996;50012
55;164;0;;0;;0;;0;1165;137;0;50013
56;166;0;985;66;2587;196;2588;195;;0;DE23E995;50014
57;168;0;986;69;2608;193;2608;192;;0;DE23E995;50015
58;170;0;1175;141;3248;116;3248;115;;0;DE23E996;50016
59;172;0;1183;142;3256;115;3257;114;;0;DE23E996;50017
60;174;0;986;68;2600;194;2601;193;;0;DE23E995;50018
61;176;0;1196;145;3282;111;3282;110;;0;DE23E996;50019
62;178;0;1195;144;3273;112;3273;111;;0;DE23E996;50020
63;182;0;961;24;1833;232;1834;231;;0;DE23E995;50021
64;186;0;961;25;1851;231;1851;230;;0;DE23E995;50022
65;191;0;963;26;1886;235;1886;234;;0;DE23E995;50023
66;195;0;1207;147;3294;109;3295;108;;0;DE23E996;50024
67;198;0;;0;;0;;0;1203;146;0;50025
68;200;0;;0;;0;;0;1204;146;0;50026
69;202;0;;0;;0;;0;1204;146;0;50027
70;204;0;1216;149;3309;107;3310;106;;0;DE23E996;50028
71;206;0;;0;;0;;0;1218;149;0;50029
72;208;0;;0;;0;;0;1209;147;0;50030
73;211;0;987;69;2613;192;2614;191;;0;DE23E995;50031
74;216;0;965;27;1916;236;1916;235;;0;DE23E995;50032
75;219;0;965;28;1933;235;1934;234;;0;DE23E995;50033
76;223;0;1225;151;3322;105;3323;104;;0;DE23E996;50034
77;228;0;966;29;1957;236;1958;235;;0;DE23E995;50035
78;230;0;966;30;1987;235;1987;234;;0;DE23E995;50036
79;235;0;1235;152;3328;104;3330;103;;0;DE23E996;50037
80;237;0;;0;;0;;0;1249;158;0;50038
81;239;0;1242;156;3353;100;3354;99;;0;DE23E996;50039
82;241;0;;0;;0;;0;1249;158;0;50040
83;243;0;988;73;2664;188;2665;187;;0;DE23E995;50041
84;245;0;1249;158;3366;98;3367;97;;0;DE23E996;50042
85;247;0;;0;;0;;0;1249;158;0;50043
86;250;0;988;74;2681;187;2681;186;;0;DE23E995;50044
87;252;0;1254;159;3375;97;3376;96;;0;DE23E996;50045
88;258;0;966;31;2003;234;2004;233;;0;DE23E995;50046
89;260;0;967;31;2020;233;2020;232;;0;DE23E995;50047
90;266;0;967;32;2051;232;2052;231;;0;DE23E995;50048
91;270;0;967;33;2068;231;2069;230;;0;DE23E995;50049
92;274;0;;0;;0;;0;1281;166;0;50050
93;277;0;1281;166;3423;90;3423;89;;0;DE23E996;50051
94;279;0;;0;;0;;0;1288;168;0;50052
95;282;0;1295;169;3443;87;3443;86;;0;DE23E996;50053
96;284;0;1287;168;3436;88;3437;87;;0;DE23E996;50054
97;286;0;988;76;2697;185;2697;184;;0;DE23E995;50055
98;289;0;;0;;0;;0;1299;170;0;50056
99;293;0;967;34;2085;230;2086;229;;0;DE23E995;50057
100;296;0;968;35;2118;229;2119;228;;0;DE23E995;50058
101;301;0;968;36;2136;228;2136;227;;0;DE23E995;50059
102;306;0;1308;172;3459;84;3460;83;;0;DE23E996;50060
103;308;0;1312;174;3475;82;3476;81;;0;DE23E996;50061
104;311;0;;0;;0;;0;1320;177;0;50062
105;313;0;1319;176;3490;80;3491;79;;0;DE23E996;50063
106;315;0;;0;;0;;0;1320;177;0;50064
107;317;0;;0;;0;;0;1329;179;0;50065
108;320;0;1328;178;3510;77;3511;76;;0;DE23E996;50066
109;322;0;;0;;0;;0;1325;176;0;50067
110;327;0;968;37;2154;227;2155;226;;0;DE23E995;50068
111;331;0;968;38;2177;226;2177;225;;0;DE23E995;50069
112;336;0;;0;;0;;0;1337;179;0;50074
113;341;0;971;39;2193;225;2194;224;;0;DE23E995;50075
114;344;0;1351;183;3542;72;3542;71;;0;DE23E996;50076
115;346;0;1350;181;3526;74;3527;73;;0;DE23E996;50077
116;350;0;1350;182;3535;73;3536;72;;0;DE23E996;50078
117;353;0;;0;;0;;0;1358;184;0;50079
118;356;0;;0;;0;;0;1361;184;0;50080
119;359;0;;0;;0;;0;1360;184;0;50081
120;362;0;990;83;2778;178;2779;177;;0;DE23E995;50082
121;367;0;971;40;2214;224;2214;223;;0;DE23E995;50083
122;369;0;972;41;2231;223;2232;222;;0;DE23E995;50084
123;374;0;1378;188;3575;67;3576;66;;0;DE23E996;50085
124;379;0;972;42;2249;222;2250;221;;0;DE23E995;50086
125;382;0;972;43;2282;221;2282;220;;0;DE23E995;50087
126;387;0;1390;189;3590;65;3590;64;;0;DE23E996;50088
127;390;0;1399;191;3602;63;3603;62;;0;DE23E996;50089
128;392;0;1396;190;3593;64;3593;63;;0;DE23E996;50090
129;395;0;;0;;0;;0;1403;193;0;50091
130;397;0;;0;;0;;0;1403;193;0;50092
131;400;0;;0;;0;;0;1406;194;0;50093
132;403;0;;0;;0;;0;1403;193;0;50094
133;408;0;973;43;2299;220;2299;219;;0;DE23E995;50095
134;413;0;973;44;2316;219;2317;218;;0;DE23E995;50096
135;416;0;973;45;2352;218;2353;217;;0;DE23E995;50097
136;420;0;1421;197;3640;57;3640;56;;0;DE23E996;50098
137;425;0;974;46;2371;217;2372;216;;0;DE23E995;50099
138;428;0;;0;;0;;0;1440;203;0;50100
139;431;0;1433;200;3656;54;3656;53;;0;DE23E996;50101
140;433;0;;0;;0;;0;1437;202;0;50102
141;436;0;994;90;2851;170;2852;169;;0;DE23E995;50103
142;438;0;1440;203;3679;51;3680;50;;0;DE23E996;50104
143;440;0;1449;203;3683;50;3684;49;;0;DE23E996;50105
144;442;0;994;89;2845;171;2845;170;;0;DE23E995;50106
145;445;0;974;47;2390;216;2391;215;;0;DE23E995;50107
146;450;0;994;91;2858;169;2858;168;;0;DE23E995;50108
147;455;0;974;48;2427;215;2428;214;;0;DE23E995;50109
148;457;0;975;49;2442;214;2442;213;;0;DE23E995;50110
149;462;0;994;92;2861;168;2861;167;;0;DE23E995;50111
150;466;0;995;93;2881;167;2881;166;;0;DE23E995;50112
151;468;0;996;95;2900;164;2901;163;;0;DE23E995;50113
152;471;0;995;94;2884;166;2884;165;;0;DE23E995;50114
153;473;0;996;94;2893;165;2894;164;;0;DE23E995;50115
154;476;0;997;97;2919;162;2920;161;;0;DE23E996;50116
155;478;0;996;96;2913;163;2914;162;;0;DE23E996;50117
156;481;0;975;50;2445;213;2446;212;;0;DE23E995;50118
157;486;0;997;98;2925;161;2925;160;;0;DE23E996;50119
158;491;0;978;51;2455;212;2455;211;;0;DE23E995;50120
159;495;0;978;52;2462;211;2463;210;;0;DE23E995;50121
160;498;0;1506;205;3702;47;3703;46;;0;DE23E996;50122
161;501;0;1502;204;3698;48;3699;47;;0;DE23E996;50123
162;503;0;1513;206;3711;46;3711;45;;0;DE23E996;50124
163;505;0;1015;100;2937;159;2938;158;;0;DE23E996;50125
164;507;0;1009;99;2934;160;2934;159;;0;DE23E996;50126
165;510;0;1021;101;2959;158;2960;157;;0;DE23E996;50127
166;512;0;1517;207;3714;45;3715;44;;0;DE23E996;50128
167;515;0;979;53;2465;210;2466;209;;0;DE23E995;50129
168;520;0;1521;208;3723;44;3724;43;;0;DE23E996;50130
169;524;0;979;54;2475;209;2475;208;;0;DE23E995;50131
170;527;0;979;55;2478;208;2479;207;;0;DE23E995;50132
171;531;0;979;56;2488;207;2488;206;;0;DE23E995;50133
172;536;0;1036;102;2970;157;2970;156;;0;DE23E996;50134
173;538;0;1041;104;2982;155;2983;154;;0;DE23E996;50135
174;541;0;1047;105;2992;154;2993;153;;0;DE23E996;50136
175;543;0;1051;108;3014;151;3015;150;;0;DE23E996;50137
176;545;0;1051;107;3005;152;3006;151;;0;DE23E996;50138
177;547;0;1056;111;3042;148;3043;147;;0;DE23E996;50139
178;550;0;1556;207;3730;43;3731;42;;0;DE23E996;50140
179;553;0;1062;112;3046;147;3047;146;;0;DE23E996;50141
180;558;0;981;56;2492;206;2493;205;;0;DE23E995;50142
181;561;0;981;57;2512;205;2513;204;;0;DE23E995;50143
182;566;0;981;58;2529;204;2530;203;;0;DE23E995;50144
183;571;0;1081;117;3078;142;3078;141;;0;DE23E996;50145
184;575;0;1077;115;3066;144;3066;143;;0;DE23E996;50146
185;578;0;1587;207;3733;42;3733;41;;0;DE23E996;50147
186;580;0;1587;208;3742;41;3742;40;;0;DE23E996;50148
187;583;0;1086;119;3090;140;3091;139;;0;DE23E996;50149
188;585;0;1591;210;3752;39;3752;38;;0;DE23E996;50150
189;587;0;1588;209;3749;40;3749;39;;0;DE23E996;50151
190;589;0;1101;122;3118;136;3118;135;;0;DE23E996;50152
191;591;0;1098;121;3112;137;3113;136;;0;DE23E996;50153
192;594;0;1095;120;3103;138;3104;137;;0;DE23E996;50154
193;599;0;982;60;2542;202;2543;201;;0;DE23E995;50155
194;602;0;982;61;2545;201;2546;200;;0;DE23E995;50156
195;606;0;1109;124;3131;134;3131;133;;0;DE23E996;50157
196;611;0;1612;210;3763;38;3764;37;;0;DE23E996;50158
197;614;0;1123;128;3158;130;3160;129;;0;DE23E996;50159
198;616;0;1618;211;3766;37;3767;36;;0;DE23E996;50160
199;618;0;1624;214;3788;34;3789;33;;0;DE23E996;50161
200;620;0;1623;213;3779;35;3780;34;;0;DE23E996;50162
201;623;0;1623;212;3775;36;3776;35;;0;DE23E996;50163
202;625;0;1135;131;3179;127;3180;126;;0;DE23E996;50164
203;627;0;1128;129;3167;129;3167;128;;0;DE23E996;50165
204;629;0;1130;130;3170;128;3171;127;;0;DE23E996;50166
205;633;0;982;63;2564;199;2564;198;;0;DE23E995;50167
206;637;0;1640;214;3791;33;3792;32;;0;DE23E996;50168
207;642;0;1645;215;3801;32;3801;31;;0;DE23E996;50169
208;644;0;1654;216;3808;31;3808;30;;0;DE23E996;50170
209;649;0;1153;136;3216;121;3217;120;;0;DE23E996;50171
210;652;0;1153;135;3213;122;3214;121;;0;DE23E996;50172
211;654;0;1657;217;3811;30;3811;29;;0;DE23E996;50173
212;656;0;1657;218;3820;29;3820;28;;0;DE23E996;50174
213;658;0;1660;219;3823;28;3824;27;;0;DE23E996;50175
214;661;0;1667;220;3833;27;3834;26;;0;DE23E996;50176
215;663;0;1169;138;3232;119;3233;118;;0;DE23E996;50177
216;666;0;1175;140;3244;117;3244;116;;0;DE23E996;50178
217;671;0;1172;139;3235;118;3236;117;;0;DE23E996;50179
218;673;0;986;67;2590;195;2591;194;;0;DE23E995;50180
219;678;0;1678;221;3839;26;3840;25;;0;DE23E996;50181
220;683;0;1683;222;3842;25;3843;24;;0;DE23E996;50182
221;685;0;1186;143;3260;114;3261;113;;0;DE23E996;50183
222;689;0;1195;143;3270;113;3270;112;;0;DE23E996;50184
223;692;0;1705;223;3861;23;3862;22;;0;DE23E996;50185
224;695;0;1695;223;3854;24;3855;23;;0;DE23E996;50186
225;697;0;1708;225;3873;21;3874;20;;0;DE23E996;50187
226;700;0;1203;146;3285;110;3286;109;;0;DE23E996;50188
227;702;0;1708;224;3864;22;3865;21;;0;DE23E996;50189
228;704;0;1215;148;3300;108;3301;107;;0;DE23E996;50190
229;706;0;1716;227;3886;19;3887;18;;0;DE23E996;50191
230;709;0;1716;226;3877;20;3878;19;;0;DE23E996;50192
231;715;0;1219;150;3313;106;3314;105;;0;DE23E996;50193
232;717;0;987;70;2635;191;2636;190;;0;DE23E995;50194
233;722;0;987;71;2638;190;2639;189;;0;DE23E995;50195
234;727;0;1235;153;3336;103;3336;102;;0;DE23E996;50196
235;731;0;987;72;2653;189;2654;188;;0;DE23E995;50197
236;734;0;1236;154;3338;102;3339;101;;0;DE23E996;50198
237;737;0;1239;155;3349;101;3350;100;;0;DE23E996;50199
238;739;0;1249;157;3363;99;3363;98;;0;DE23E996;50200
239;741;0;1757;229;3913;15;3914;14;;0;DE23E997;50201
240;744;0;1747;227;3890;18;3891;17;;0;DE23E996;50202
241;747;0;1751;228;3900;17;3901;16;;0;DE23E996;50203
242;749;0;1751;229;3903;16;3904;15;;0;DE23E996;50204
243;754;0;1260;160;3379;96;3380;95;;0;DE23E996;50205
244;758;0;988;75;2692;186;2693;185;;0;DE23E995;50206
245;761;0;1265;161;3388;95;3389;94;;0;DE23E996;50207
246;766;0;1275;165;3414;91;3415;90;;0;DE23E996;50208
247;769;0;1271;162;3399;94;3399;93;;0;DE23E996;50209
248;771;0;1274;163;3402;93;3402;92;;0;DE23E996;50210
249;774;0;1275;164;3410;92;3411;91;;0;DE23E996;50211
250;776;0;1784;231;3926;13;3927;12;;0;DE23E997;50212
251;779;0;1284;167;3426;89;3427;88;;0;DE23E996;50213
252;782;0;1783;230;3917;14;3917;13;;0;DE23E997;50214
253;785;0;1789;232;3930;12;3931;11;;0;DE23E997;50215
254;790;0;1295;170;3446;86;3447;85;;0;DE23E996;50216
255;793;0;988;77;2717;184;2718;183;;0;DE23E995;50217
256;798;0;988;78;2729;183;2730;182;;0;DE23E995;50218
257;803;0;1303;171;3456;85;3457;84;;0;DE23E996;50219
258;806;0;1316;175;3478;81;3479;80;;0;DE23E996;50220
259;808;0;1311;173;3469;83;3469;82;;0;DE23E996;50221
260;811;0;1820;231;3939;11;3940;10;;0;DE23E997;50222
261;814;0;1319;177;3493;79;3494;78;;0;DE23E996;50223
262;817;0;1823;232;3944;10;3945;9;;0;DE23E997;50224
263;819;0;1329;179;3514;76;3514;75;;0;DE23E996;50225
264;822;0;1328;177;3504;78;3504;77;;0;DE23E996;50226
265;827;0;989;79;2732;182;2733;181;;0;DE23E995;50227
266;830;0;989;80;2748;181;2748;180;;0;DE23E995;50228
267;835;0;989;81;2751;180;2751;179;;0;DE23E995;50229
268;840;0;989;82;2763;179;2764;178;;0;DE23E995;50230
269;844;0;1350;180;3523;75;3523;74;;0;DE23E996;50231
270;847;0;1351;184;3545;71;3546;70;;0;DE23E996;50232
271;849;0;1866;233;3967;7;3968;6;;0;DE23E997;50233
272;852;0;1861;231;3954;9;3955;8;;0;DE23E997;50234
273;854;0;1869;235;3980;5;3981;4;;0;DE23E997;50235
274;857;0;1866;234;3970;6;3971;5;;0;DE23E997;50236
275;859;0;1861;232;3958;8;3958;7;;0;DE23E997;50237
276;862;0;1364;185;3555;70;3556;69;;0;DE23E996;50238
277;868;0;1372;186;3562;69;3563;68;;0;DE23E996;50239
278;870;0;990;83;2793;177;2794;176;;0;DE23E995;50240
279;875;0;1376;187;3566;68;3567;67;;0;DE23E996;50241
280;880;0;991;84;2796;176;2797;175;;0;DE23E995;50242
281;883;0;991;85;2806;175;2807;174;;0;DE23E995;50243
282;888;0;1390;188;3581;66;3581;65;;0;DE23E996;50244
283;891;0;1900;235;3984;4;3984;3;;0;DE23E997;50245
284;893;0;1399;192;3608;62;3609;61;;0;DE23E996;50246
285;896;0;1406;194;3620;60;3621;59;;0;DE23E996;50247
286;898;0;1400;193;3611;61;3612;60;;0;DE23E996;50248
287;901;0;1906;236;3993;3;3994;2;;0;DE23E997;50249
288;904;0;1415;196;3633;58;3634;57;;0;DE23E996;50250
289;906;0;1409;195;3624;59;3625;58;;0;DE23E996;50251
290;911;0;991;86;2809;174;2810;173;;0;DE23E995;50252
291;914;0;994;87;2833;173;2833;172;;0;DE23E995;50253
292;919;0;994;88;2836;172;2837;171;;0;DE23E995;50254
293;924;0;1424;198;3643;56;3644;55;;0;DE23E996;50255
294;927;0;1430;199;3652;55;3653;54;;0;DE23E996;50256
295;929;0;1434;201;3665;53;3666;52;;0;DE23E996;50257
296;932;0;1437;202;3670;52;3671;51;;0;DE23E996;50258
297;934;0;1948;236;4003;1;4003;0;;0;DE23E997;50259
298;937;0;1944;235;3999;2;4000;1;;0;DE23E997;50260
299;939;0;1450;204;3692;49;3693;48;;0;DE23E996;50261
