ТЕСТОВЕ ПОД ТОВАР НА TIME PROTOCOL (RFC-868) СЪРВЪР

Източник на товар:;;;; Time Server Load Simulator [ver.2.1.0.10]

Дата:;;;;2018.01.24
IP адрес сървър:;;;;127.0.0.1
IP адрес клиент:;;;;
Обем на пакета:;;;;100
Режим на формиране на заявките:;;;;Simultaneous
Задръжка до разпадане:;;;;1

Начало:;;;;12:38:46.430
Край:;;;;12:38:46.717
Продължителност:;;;;0.287

;REQ;;CNC;;RPL;;DSC;;ERR;;;
Client;T REQ;N cnc;T CNC;N cnc;T RPL;N cnc;T DSC;N cnc;T ERR;N cnc;Reply;Port
0;0;0;188;1;188;1;189;0;;0;DE12E0B6;52312
1;2;0;189;1;189;1;190;0;;0;DE12E0B6;52313
2;4;0;191;1;191;1;191;0;;0;DE12E0B6;52314
3;6;0;191;1;192;1;192;0;;0;DE12E0B6;52315
4;7;0;192;1;193;1;193;0;;0;DE12E0B6;52316
5;9;0;194;1;194;1;194;0;;0;DE12E0B6;52317
6;11;0;195;1;195;1;195;0;;0;DE12E0B6;52318
7;14;0;196;1;196;1;196;0;;0;DE12E0B6;52319
8;16;0;197;1;197;1;197;0;;0;DE12E0B6;52320
9;18;0;198;1;198;1;198;0;;0;DE12E0B6;52321
10;20;0;199;1;199;1;199;0;;0;DE12E0B6;52322
11;22;0;200;1;200;1;200;0;;0;DE12E0B6;52325
12;24;0;200;1;201;1;201;0;;0;DE12E0B6;52326
13;25;0;202;1;202;1;202;0;;0;DE12E0B6;52327
14;27;0;203;1;203;1;203;0;;0;DE12E0B6;52328
15;29;0;204;1;204;1;204;0;;0;DE12E0B6;52329
16;31;0;205;1;205;1;205;0;;0;DE12E0B6;52330
17;33;0;206;1;206;1;206;0;;0;DE12E0B6;52331
18;34;0;207;1;207;1;207;0;;0;DE12E0B6;52332
19;37;0;208;1;208;1;209;0;;0;DE12E0B6;52333
20;39;0;209;1;209;1;210;0;;0;DE12E0B6;52334
21;40;0;210;1;210;1;211;0;;0;DE12E0B6;52335
22;42;0;211;1;211;1;212;0;;0;DE12E0B6;52336
23;44;0;212;1;212;1;213;0;;0;DE12E0B6;52337
24;46;0;213;1;213;1;214;0;;0;DE12E0B6;52338
25;49;0;214;1;214;1;215;0;;0;DE12E0B6;52339
26;50;0;215;1;215;1;216;0;;0;DE12E0B6;52340
27;52;0;216;1;216;1;217;0;;0;DE12E0B6;52341
28;54;0;217;1;217;1;218;0;;0;DE12E0B6;52342
29;56;0;218;1;218;1;219;0;;0;DE12E0B6;52343
30;58;0;219;1;219;1;220;0;;0;DE12E0B6;52344
31;59;0;220;1;220;1;221;0;;0;DE12E0B6;52345
32;61;0;221;1;221;1;222;0;;0;DE12E0B6;52346
33;63;0;222;1;222;1;223;0;;0;DE12E0B6;52347
34;65;0;223;1;223;1;224;0;;0;DE12E0B6;52348
35;67;0;224;1;224;1;225;0;;0;DE12E0B6;52349
36;69;0;225;1;225;1;226;0;;0;DE12E0B6;52350
37;70;0;226;1;226;1;226;0;;0;DE12E0B6;52351
38;72;0;227;1;227;1;227;0;;0;DE12E0B6;52352
39;74;0;228;1;228;1;228;0;;0;DE12E0B6;52353
40;76;0;229;1;229;1;229;0;;0;DE12E0B6;52354
41;78;0;230;1;230;1;230;0;;0;DE12E0B6;52355
42;80;0;231;1;231;1;232;0;;0;DE12E0B6;52356
43;82;0;232;1;232;1;233;0;;0;DE12E0B6;52357
44;84;0;233;1;233;1;234;0;;0;DE12E0B6;52358
45;86;0;234;1;234;1;235;0;;0;DE12E0B6;52359
46;87;0;235;1;235;1;236;0;;0;DE12E0B6;52360
47;89;0;236;1;236;1;236;0;;0;DE12E0B6;52361
48;92;0;237;1;237;1;237;0;;0;DE12E0B6;52362
49;94;0;238;1;238;1;238;0;;0;DE12E0B6;52363
50;96;0;239;1;239;1;239;0;;0;DE12E0B6;52364
51;97;0;240;1;240;1;240;0;;0;DE12E0B6;52365
52;99;0;241;1;241;1;241;0;;0;DE12E0B6;52366
53;100;0;242;1;242;1;242;0;;0;DE12E0B6;52367
54;103;0;243;1;243;1;243;0;;0;DE12E0B6;52368
55;104;0;244;1;244;1;244;0;;0;DE12E0B6;52369
56;106;0;245;1;245;1;245;0;;0;DE12E0B6;52370
57;108;0;245;1;246;1;246;0;;0;DE12E0B6;52371
58;110;0;246;1;247;1;247;0;;0;DE12E0B6;52372
59;111;0;247;1;248;1;248;0;;0;DE12E0B6;52373
60;114;0;248;1;249;1;249;0;;0;DE12E0B6;52374
61;115;0;249;1;250;1;250;0;;0;DE12E0B6;52375
62;117;0;250;1;250;1;251;0;;0;DE12E0B6;52376
63;119;0;251;1;251;1;252;0;;0;DE12E0B6;52377
64;121;0;252;1;252;1;253;0;;0;DE12E0B6;52378
65;124;0;253;1;253;1;254;0;;0;DE12E0B6;52379
66;126;0;254;1;254;1;255;0;;0;DE12E0B6;52380
67;128;0;255;1;255;1;256;0;;0;DE12E0B6;52381
68;129;0;256;1;256;1;257;0;;0;DE12E0B6;52382
69;131;0;257;1;257;1;258;0;;0;DE12E0B6;52383
70;133;0;258;1;258;1;259;0;;0;DE12E0B6;52384
71;135;0;259;1;259;1;260;0;;0;DE12E0B6;52385
72;136;0;260;1;260;1;261;0;;0;DE12E0B6;52386
73;138;0;261;1;261;1;262;0;;0;DE12E0B6;52387
74;139;0;262;1;262;1;263;0;;0;DE12E0B6;52388
75;141;0;263;1;263;1;264;0;;0;DE12E0B6;52389
76;143;0;264;1;264;1;265;0;;0;DE12E0B6;52390
77;145;0;265;1;265;1;266;0;;0;DE12E0B6;52391
78;146;0;266;1;266;1;267;0;;0;DE12E0B6;52392
79;148;0;267;1;267;1;268;0;;0;DE12E0B6;52393
80;150;0;268;1;268;1;268;0;;0;DE12E0B6;52394
81;151;0;269;1;269;1;269;0;;0;DE12E0B6;52395
82;153;0;270;1;270;1;270;0;;0;DE12E0B6;52396
83;154;0;271;1;271;1;271;0;;0;DE12E0B6;52397
84;156;0;272;1;272;1;272;0;;0;DE12E0B6;52398
85;158;0;273;1;273;1;273;0;;0;DE12E0B6;52399
86;159;0;274;1;274;1;274;0;;0;DE12E0B6;52400
87;161;0;275;1;275;1;275;0;;0;DE12E0B6;52401
88;163;0;276;1;276;1;276;0;;0;DE12E0B6;52402
89;165;0;277;1;277;1;277;0;;0;DE12E0B6;52403
90;167;0;278;1;278;1;278;0;;0;DE12E0B6;52404
91;168;0;279;1;279;1;279;0;;0;DE12E0B6;52405
92;171;0;280;1;280;1;280;0;;0;DE12E0B6;52406
93;172;0;281;1;281;1;281;0;;0;DE12E0B6;52407
94;174;0;282;1;282;1;282;0;;0;DE12E0B6;52408
95;176;0;283;1;283;1;283;0;;0;DE12E0B6;52409
96;178;0;284;1;284;1;284;0;;0;DE12E0B6;52410
97;180;0;285;1;285;1;285;0;;0;DE12E0B6;52411
98;182;0;286;1;286;1;286;0;;0;DE12E0B6;52412
99;184;0;287;1;287;1;287;0;;0;DE12E0B6;52413
