ТЕСТОВЕ ПОД ТОВАР НА TIME PROTOCOL (RFC-868) СЪРВЪР

Източник на товар:;;;; Time Server Load Simulator [ver.2.1.0.10]

Дата:;;;;2018.02.06
IP адрес сървър:;;;;127.0.0.1
IP адрес клиент:;;;;
Обем на пакета:;;;;300
Режим на формиране на заявките:;;;;Simultaneous
Задръжка до разпадане:;;;;0

Начало:;;;;10:40:56.369
Край:;;;;10:41:00.809
Продължителност:;;;;4.440

;REQ;;CNC;;RPL;;DSC;;ERR;;;
48;265;0;1784;22;2690;181;2691;180;;0;DE23E89A;63851
49;272;0;1784;23;2713;181;2714;180;;0;DE23E89A;63852
50;281;0;;0;;0;;0;1825;74;0;63853
51;287;0;;0;;0;;0;1825;74;0;63854
52;293;0;1811;47;3242;157;3242;156;;0;DE23E89A;63855
53;298;0;;0;;0;;0;1825;74;0;63856
54;302;0;;0;;0;;0;1825;74;0;63857
55;307;0;1811;48;3250;156;3251;155;;0;DE23E89A;63858
56;313;0;;0;;0;;0;1825;74;0;63859
57;319;0;;0;;0;;0;1825;74;0;63860
58;328;0;1785;24;2732;181;2733;180;;0;DE23E89A;63861
59;337;0;1785;25;2744;180;2745;179;;0;DE23E89A;63862
60;342;0;1785;26;2762;180;2762;179;;0;DE23E89A;63863
61;351;0;1811;50;3279;154;3280;153;;0;DE23E89A;63864
62;357;0;1811;51;3285;153;3286;152;;0;DE23E89A;63865
63;362;0;;0;;0;;0;1827;76;0;63866
64;366;0;;0;;0;;0;1827;76;0;63867
65;371;0;;0;;0;;0;1827;76;0;63868
66;377;0;;0;;0;;0;1832;77;0;63869
67;383;0;1832;78;3505;124;3505;123;;0;DE23E89A;63870
68;392;0;1785;27;2776;179;2777;178;;0;DE23E89A;63871
69;397;0;1786;28;2795;178;2795;177;;0;DE23E89A;63872
70;407;0;1812;53;3296;151;3297;150;;0;DE23E89A;63873
71;416;0;1790;29;2813;177;2815;176;;0;DE23E89A;63874
72;421;0;1791;30;2854;176;2855;175;;0;DE23E89A;63875
73;429;0;;0;;0;;0;1833;80;0;63876
74;435;0;;0;;0;;0;1833;80;0;63877
75;440;0;;0;;0;;0;1834;81;0;63878
76;444;0;;0;;0;;0;1834;80;0;63879
77;448;0;;0;;0;;0;1834;81;0;63880
78;453;0;;0;;0;;0;1834;81;0;63881
79;458;0;;0;;0;;0;1834;82;0;63882
80;463;0;1796;30;2872;175;2873;174;;0;DE23E89A;63883
81;474;0;;0;;0;;0;1834;83;0;63884
82;483;0;1801;31;2890;174;2891;173;;0;DE23E89A;63885
83;489;0;1802;32;2922;173;2923;172;;0;DE23E89A;63886
84;498;0;;0;;0;;0;1834;83;0;63887
85;507;0;1803;33;2940;172;2941;171;;0;DE23E89A;63888
86;513;0;;0;;0;;0;1835;83;0;63889
87;519;0;1835;85;3578;116;3579;115;;0;DE23E89A;63890
88;524;0;;0;;0;;0;1837;85;0;63891
89;529;0;;0;;0;;0;1837;85;0;63892
90;533;0;;0;;0;;0;1836;85;0;63893
91;538;0;1803;34;2963;171;2963;170;;0;DE23E89A;63894
92;547;0;1821;61;3375;142;3376;141;;0;DE23E89A;63895
93;556;0;1803;35;2999;170;3000;169;;0;DE23E89A;63896
94;564;0;1803;36;3021;169;3022;168;;0;DE23E89A;63897
95;569;0;;0;;0;;0;1837;86;0;63898
96;575;0;;0;;0;;0;1837;86;0;63899
97;580;0;;0;;0;;0;1837;86;0;63900
98;583;0;;0;;0;;0;1837;86;0;63901
99;588;0;;0;;0;;0;1837;87;0;63902
100;593;0;;0;;0;;0;1838;88;0;63903
101;601;0;;0;;0;;0;1838;88;0;63904
102;607;0;1804;38;3063;167;3064;166;;0;DE23E89A;63905
103;615;0;1804;39;3083;166;3084;165;;0;DE23E89A;63906
104;624;0;;0;;0;;0;1838;89;0;63907
105;629;0;;0;;0;;0;1838;89;0;63908
106;633;0;;0;;0;;0;1838;89;0;63909
107;637;0;;0;;0;;0;1838;90;0;63910
108;641;0;;0;;0;;0;1838;90;0;63911
109;646;0;1838;90;3627;111;3628;110;;0;DE23E89B;63912
110;650;0;;0;;0;;0;1839;90;0;63913
111;660;0;1804;40;3107;165;3108;164;;0;DE23E89A;63914
112;664;0;1804;41;3128;164;3128;163;;0;DE23E89A;63915
113;672;0;1804;42;3149;163;3150;162;;0;DE23E89A;63916
114;680;0;1822;68;3424;135;3425;134;;0;DE23E89A;63917
115;688;0;;0;;0;;0;1839;92;0;63918
116;693;0;;0;;0;;0;1839;92;0;63919
117;697;0;1839;93;3656;108;3657;107;;0;DE23E89B;63920
118;701;0;;0;;0;;0;1839;92;0;63921
119;705;0;;0;;0;;0;1839;93;0;63922
120;709;0;;0;;0;;0;1839;93;0;63923
121;713;0;;0;;0;;0;1839;94;0;63924
122;718;0;;0;;0;;0;1839;93;0;63925
123;727;0;;0;;0;;0;1839;94;0;63926
124;731;0;1810;44;3209;160;3209;159;;0;DE23E89A;63927
125;740;0;1810;45;3220;159;3221;158;;0;DE23E89A;63928
126;747;0;1811;46;3234;158;3235;157;;0;DE23E89A;63929
127;755;0;;0;;0;;0;1841;96;0;63930
128;760;0;;0;;0;;0;1841;96;0;63931
129;765;0;;0;;0;;0;1841;96;0;63932
130;769;0;1824;72;3466;130;3467;129;;0;DE23E89A;63933
131;773;0;;0;;0;;0;1842;99;0;63934
132;776;0;1842;99;3712;101;3713;100;;0;DE23E89B;63935
133;781;0;1825;74;3480;128;3481;127;;0;DE23E89A;63936
134;785;0;1842;101;3729;99;3730;98;;0;DE23E89B;63937
135;790;0;;0;;0;;0;1843;102;0;63938
136;798;0;;0;;0;;0;1843;102;0;63939
137;808;0;;0;;0;;0;1843;104;0;63940
138;812;0;1811;49;3269;155;3270;154;;0;DE23E89A;63941
139;821;0;1843;105;3759;95;3760;94;;0;DE23E89B;63942
140;825;0;;0;;0;;0;1843;104;0;63943
141;829;0;1825;75;3483;127;3483;126;;0;DE23E89A;63944
142;833;0;;0;;0;;0;1843;105;0;63945
143;837;0;;0;;0;;0;1844;105;0;63946
144;842;0;;0;;0;;0;1854;106;0;63947
145;847;0;;0;;0;;0;1854;106;0;63948
146;855;0;;0;;0;;0;1863;106;0;63949
147;864;0;1868;107;3774;93;3774;92;;0;DE23E89B;63950
148;868;0;1812;52;3293;152;3293;151;;0;DE23E89A;63951
149;876;0;;0;;0;;0;1881;109;0;63952
150;881;0;1827;77;3501;125;3502;124;;0;DE23E89A;63953
151;885;0;;0;;0;;0;1887;110;0;63954
152;889;0;1893;111;3800;89;3801;88;;0;DE23E89B;63955
153;893;0;;0;;0;;0;1900;112;0;63956
154;897;0;;0;;0;;0;1900;112;0;63957
155;901;0;1833;79;3514;123;3515;122;;0;DE23E89A;63958
156;906;0;1921;117;3842;83;3843;82;;0;DE23E89B;63959
157;914;0;1916;115;3824;85;3825;84;;0;DE23E89B;63960
158;921;0;1812;54;3307;150;3308;149;;0;DE23E89A;63961
159;927;0;1812;55;3314;149;3314;148;;0;DE23E89A;63962
160;936;0;1812;56;3317;148;3318;147;;0;DE23E89A;63963
161;944;0;;0;;0;;0;1957;121;0;63964
162;949;0;1964;122;3885;77;3886;76;;0;DE23E89B;63965
163;953;0;1834;81;3535;121;3536;120;;0;DE23E89A;63966
164;957;0;;0;;0;;0;1959;121;0;63967
165;961;0;1834;82;3542;120;3542;119;;0;DE23E89A;63968
166;965;0;;0;;0;;0;1969;123;0;63969
167;969;0;1974;124;3900;75;3901;74;;0;DE23E89B;63970
168;974;0;1813;56;3327;147;3328;146;;0;DE23E89A;63971
169;982;0;1985;126;3918;73;3919;72;;0;DE23E89B;63972
170;991;0;1819;57;3334;146;3335;145;;0;DE23E89A;63973
171;995;0;1820;58;3341;145;3342;144;;0;DE23E89A;63974
172;1004;0;1820;59;3362;144;3362;143;;0;DE23E89A;63975
173;1014;0;1820;60;3368;143;3369;142;;0;DE23E89A;63976
174;1022;0;1835;84;3571;117;3572;116;;0;DE23E89A;63977
175;1025;0;2026;132;3970;66;3971;65;;0;DE23E89B;63978
176;1029;0;2041;134;3982;64;3982;63;;0;DE23E89B;63979
177;1033;0;2041;135;3992;63;3993;62;;0;DE23E89B;63980
178;1037;0;2051;137;4006;61;4007;60;;0;DE23E89B;63981
179;1041;0;1837;86;3589;115;3590;114;;0;DE23E89A;63982
180;1046;0;;0;;0;;0;2046;135;0;63983
181;1054;0;;0;;0;;0;2057;138;0;63984
182;1058;0;1821;62;3382;141;3382;140;;0;DE23E89A;63985
183;1066;0;1821;63;3387;140;3388;139;;0;DE23E89A;63986
184;1075;0;;0;;0;;0;2075;140;0;63987
185;1080;0;2089;143;4046;55;4046;54;;0;DE23E89B;63988
186;1085;0;;0;;0;;0;2089;143;0;63989
187;1090;0;1837;87;3593;114;3593;113;;0;DE23E89A;63990
188;1094;0;2102;144;4060;53;4060;52;;0;DE23E89B;63991
189;1098;0;2109;145;4068;52;4069;51;;0;DE23E89B;63992
190;1104;0;1821;64;3396;139;3397;138;;0;DE23E89A;63993
191;1112;0;1838;89;3606;112;3607;111;;0;DE23E89B;63994
192;1122;0;2123;147;4081;50;4082;49;;0;DE23E89B;63995
193;1128;0;1821;66;3414;137;3414;136;;0;DE23E89A;63996
194;1138;0;;0;;0;;0;2142;150;0;63997
195;1144;0;2147;151;4110;46;4111;45;;0;DE23E89B;63998
196;1148;0;2154;152;4123;45;4123;44;;0;DE23E89B;64001
197;1154;0;;0;;0;;0;2155;152;0;64002
198;1159;0;;0;;0;;0;2166;154;0;64003
199;1165;0;2166;154;4133;43;4134;42;;0;DE23E89B;64004
200;1171;0;1822;67;3421;136;3422;135;;0;DE23E89A;64005
201;1179;0;2182;155;4143;42;4144;41;;0;DE23E89B;64006
202;1189;0;2196;158;4167;39;4167;38;;0;DE23E89B;64007
203;1194;0;1823;69;3434;134;3435;133;;0;DE23E89A;64008
204;1204;0;;0;;0;;0;2206;160;0;64009
205;1214;0;2218;162;4200;35;4200;34;;0;DE23E89B;64010
206;1218;0;;0;;0;;0;2219;162;0;64011
207;1223;0;2230;164;4210;33;4210;32;;0;DE23E89B;64012
208;1228;0;2229;163;4207;34;4207;33;;0;DE23E89B;64013
209;1232;0;2236;165;4221;32;4222;31;;0;DE23E89B;64014
210;1236;0;;0;;0;;0;2237;165;0;64015
211;1240;0;2242;166;4227;31;4228;30;;0;DE23E89B;64016
212;1244;0;2255;168;4241;29;4241;28;;0;DE23E89B;64017
213;1254;0;1841;97;3691;104;3691;103;;0;DE23E89B;64018
214;1258;0;;0;;0;;0;2269;170;0;64019
215;1266;0;1841;97;3694;103;3695;102;;0;DE23E89B;64020
216;1275;0;1841;98;3709;102;3709;101;;0;DE23E89B;64021
217;1280;0;1824;73;3473;129;3474;128;;0;DE23E89A;64022
218;1288;0;1842;100;3723;100;3723;99;;0;DE23E89B;64023
219;1293;0;2294;170;4257;26;4258;25;;0;DE23E89B;64024
220;1298;0;1843;102;3740;98;3741;97;;0;DE23E89B;64025
221;1303;0;2304;171;4268;25;4269;24;;0;DE23E89B;64026
222;1307;0;1843;103;3746;97;3747;96;;0;DE23E89B;64027
223;1312;0;2319;171;4272;24;4273;23;;0;DE23E89B;64028
224;1316;0;1843;104;3749;96;3750;95;;0;DE23E89B;64029
225;1325;0;2327;172;4286;23;4287;22;;0;DE23E89B;64030
226;1332;0;2333;173;4292;22;4293;21;;0;DE23E89B;64031
227;1339;0;1826;76;3493;126;3494;125;;0;DE23E89A;64032
228;1348;0;1854;106;3765;94;3766;93;;0;DE23E89B;64033
229;1352;0;2365;174;4307;20;4308;19;;0;DE23E89B;64034
230;1357;0;2360;173;4295;21;4296;20;;0;DE23E89B;64035
231;1361;0;2370;175;4314;19;4315;18;;0;DE23E89B;64036
232;1365;0;1874;108;3780;92;3781;91;;0;DE23E89B;64037
233;1370;0;1874;109;3784;91;3784;90;;0;DE23E89B;64038
234;1374;0;2375;176;4322;18;4322;17;;0;DE23E89B;64039
235;1379;0;1887;110;3793;90;3794;89;;0;DE23E89B;64040
236;1388;0;1900;112;3807;88;3807;87;;0;DE23E89B;64041
237;1394;0;1909;113;3810;87;3810;86;;0;DE23E89B;64042
238;1401;0;1833;80;3528;122;3529;121;;0;DE23E89A;64043
239;1409;0;1924;118;3849;82;3850;81;;0;DE23E89B;64044
240;1413;0;1916;114;3820;86;3821;85;;0;DE23E89B;64045
241;1418;0;1921;116;3834;84;3835;83;;0;DE23E89B;64046
242;1422;0;2423;176;4325;17;4326;16;;0;DE23E89B;64047
243;1426;0;2432;176;4337;16;4338;15;;0;DE23E89B;64048
244;1430;0;1936;119;3857;81;3858;80;;0;DE23E89B;64049
245;1435;0;2438;177;4343;15;4344;14;;0;DE23E89B;64050
246;1439;0;1943;119;3864;80;3865;79;;0;DE23E89B;64051
247;1443;0;1956;120;3873;79;3874;78;;0;DE23E89B;64052
248;1452;0;1956;121;3880;78;3881;77;;0;DE23E89B;64053
249;1460;0;1964;123;3895;76;3895;75;;0;DE23E89B;64054
250;1469;0;2470;177;4350;14;4351;13;;0;DE23E89B;64055
251;1474;0;1834;83;3558;119;3559;118;;0;DE23E89A;64056
252;1483;0;1984;125;3911;74;3912;73;;0;DE23E89B;64057
253;1488;0;1997;128;3929;71;3930;70;;0;DE23E89B;64058
254;1493;0;1995;127;3926;72;3926;71;;0;DE23E89B;64059
255;1497;0;2498;177;4354;13;4354;12;;0;DE23E89B;64060
256;1501;0;2002;129;3940;70;3941;69;;0;DE23E89B;64061
257;1506;0;2008;130;3948;69;3949;68;;0;DE23E89B;64062
258;1511;0;2013;131;3951;68;3952;67;;0;DE23E89B;64063
259;1515;0;1835;84;3561;118;3562;117;;0;DE23E89A;64064
260;1525;0;2026;131;3963;67;3965;66;;0;DE23E89B;64065
261;1533;0;2036;133;3979;65;3979;64;;0;DE23E89B;64066
262;1538;0;2051;136;3998;62;3999;61;;0;DE23E89B;64067
263;1547;0;2051;138;4009;60;4010;59;;0;DE23E89B;64068
264;1556;0;2558;176;4363;12;4364;11;;0;DE23E89B;64069
265;1560;0;2565;177;4370;11;4371;10;;0;DE23E89B;64070
266;1565;0;2067;139;4019;59;4020;58;;0;DE23E89B;64071
267;1569;0;2074;140;4026;58;4026;57;;0;DE23E89B;64072
268;1573;0;2079;141;4029;57;4029;56;;0;DE23E89B;64073
269;1577;0;2580;178;4373;10;4374;9;;0;DE23E89B;64074
270;1582;0;2084;142;4039;56;4040;55;;0;DE23E89B;64075
271;1587;0;2593;178;4385;9;4386;8;;0;DE23E89B;64076
272;1595;0;2096;143;4054;54;4054;53;;0;DE23E89B;64077
273;1600;0;1837;88;3603;113;3604;112;;0;DE23E89B;64078
274;1608;0;2617;178;4388;8;4389;7;;0;DE23E89B;64079
275;1616;0;2118;146;4078;51;4079;50;;0;DE23E89B;64080
276;1622;0;2129;148;4092;49;4093;48;;0;DE23E89B;64081
277;1627;0;2646;178;4398;7;4399;6;;0;DE23E89B;64082
278;1631;0;2136;149;4096;48;4096;47;;0;DE23E89B;64083
279;1636;0;2141;150;4107;47;4107;46;;0;DE23E89B;64084
280;1641;0;2650;179;4405;6;4406;5;;0;DE23E89B;64085
281;1646;0;2655;180;4408;5;4409;4;;0;DE23E89B;64086
282;1656;0;2160;153;4129;44;4130;43;;0;DE23E89B;64087
283;1661;0;1839;91;3636;110;3637;109;;0;DE23E89B;64088
284;1670;0;2670;181;4419;4;4420;3;;0;DE23E89C;64089
285;1678;0;1839;92;3640;109;3641;108;;0;DE23E89B;64090
286;1683;0;2190;157;4159;40;4160;39;;0;DE23E89B;64091
287;1688;0;2190;156;4152;41;4153;40;;0;DE23E89B;64092
288;1692;0;2693;181;4425;3;4426;2;;0;DE23E89C;64093
289;1696;0;2201;159;4176;38;4176;37;;0;DE23E89B;64094
290;1701;0;2206;160;4185;37;4186;36;;0;DE23E89B;64095
291;1706;0;2215;161;4188;36;4189;35;;0;DE23E89B;64096
292;1715;0;2717;181;4429;2;4430;1;;0;DE23E89C;64097
293;1720;0;1839;94;3664;107;3665;106;;0;DE23E89B;64098
294;1729;0;1839;95;3673;106;3674;105;;0;DE23E89B;64099
295;1738;0;1840;96;3684;105;3685;104;;0;DE23E89B;64100
296;1746;0;2754;180;4440;1;4440;0;;0;DE23E89C;64101
297;1750;0;2254;167;4231;30;4231;29;;0;DE23E89B;64102
298;1755;0;2265;170;4254;27;4255;26;;0;DE23E89B;64103
299;1759;0;2265;169;4244;28;4244;27;;0;DE23E89B;64104
