ТЕСТОВЕ ПОД ТОВАР НА TIME PROTOCOL (RFC-868) СЪРВЪР

Източник на товар:;;;; Time Server Load Simulator [ver.2.1.0.10]

Дата:;;;;2018.02.06
IP адрес сървър:;;;;127.0.0.1
IP адрес клиент:;;;;
Обем на пакета:;;;;300
Режим на формиране на заявките:;;;;Simultaneous
Задръжка до разпадане:;;;;0

Начало:;;;;10:47:03.462
Край:;;;;10:47:07.423
Продължителност:;;;;3.961

;REQ;;CNC;;RPL;;DSC;;ERR;;;
65;266;0;1254;34;2358;202;2359;201;;0;DE23EA08;51088
66;272;0;1292;110;3172;120;3172;119;;0;DE23EA09;51089
67;277;0;1254;35;2388;201;2389;200;;0;DE23EA08;51090
68;280;0;;0;;0;;0;1292;110;0;51091
69;283;0;;0;;0;;0;1292;110;0;51092
70;287;0;;0;;0;;0;1292;110;0;51093
71;289;0;1275;73;2857;160;2857;159;;0;DE23EA09;51094
72;292;0;;0;;0;;0;1303;111;0;51095
73;296;0;1255;35;2405;200;2406;199;;0;DE23EA08;51096
74;300;0;1255;36;2423;199;2424;198;;0;DE23EA08;51097
75;307;0;1256;37;2455;198;2455;197;;0;DE23EA09;51098
76;313;0;1256;38;2472;197;2472;196;;0;DE23EA09;51099
77;319;0;1325;113;3203;116;3204;115;;0;DE23EA09;51100
78;322;0;1331;114;3206;115;3207;114;;0;DE23EA09;51101
79;325;0;;0;;0;;0;1325;113;0;51102
80;327;0;;0;;0;;0;1334;114;0;51103
81;330;0;;0;;0;;0;1332;114;0;51104
82;332;0;;0;;0;;0;1343;116;0;51105
83;335;0;1256;39;2489;196;2489;195;;0;DE23EA09;51106
84;341;0;1256;40;2519;195;2520;194;;0;DE23EA09;51107
85;347;0;1256;41;2534;194;2535;193;;0;DE23EA09;51108
86;353;0;1354;118;3235;111;3236;110;;0;DE23EA09;51109
87;356;0;1276;78;2897;154;2897;153;;0;DE23EA09;51110
88;358;0;1366;122;3261;107;3262;106;;0;DE23EA09;51111
89;361;0;;0;;0;;0;1372;122;0;51112
90;364;0;1366;121;3254;108;3255;107;;0;DE23EA09;51113
91;366;0;;0;;0;;0;1367;122;0;51114
92;369;0;1257;42;2551;193;2551;192;;0;DE23EA09;51115
93;374;0;1376;123;3264;106;3265;105;;0;DE23EA09;51116
94;380;0;1257;43;2567;192;2568;191;;0;DE23EA09;51117
95;383;0;1257;44;2583;191;2584;190;;0;DE23EA09;51118
96;389;0;1400;128;3300;101;3300;100;;0;DE23EA09;51119
97;392;0;;0;;0;;0;1395;127;0;51120
98;395;0;;0;;0;;0;1395;127;0;51121
99;398;0;;0;;0;;0;1400;128;0;51122
100;401;0;1405;129;3303;100;3304;99;;0;DE23EA09;51123
101;403;0;;0;;0;;0;1405;129;0;51124
102;406;0;1409;130;3313;99;3313;98;;0;DE23EA09;51125
103;412;0;1257;45;2602;190;2603;189;;0;DE23EA09;51126
104;415;0;1261;46;2618;189;2619;188;;0;DE23EA09;51127
105;420;0;1423;132;3326;97;3327;96;;0;DE23EA09;51128
106;426;0;1262;47;2633;188;2634;187;;0;DE23EA09;51129
107;429;0;1262;48;2644;187;2644;186;;0;DE23EA09;51130
108;435;0;1447;138;3366;91;3367;90;;0;DE23EA09;51131
109;439;0;;0;;0;;0;1447;138;0;51132
110;441;0;;0;;0;;0;1447;138;0;51133
111;444;0;;0;;0;;0;1447;138;0;51134
112;446;0;;0;;0;;0;1447;138;0;51135
113;449;0;1451;139;3373;90;3374;89;;0;DE23EA09;51136
114;451;0;1263;48;2650;186;2650;185;;0;DE23EA09;51137
115;458;0;1282;85;2950;147;2952;146;;0;DE23EA09;51138
116;463;0;1263;49;2657;185;2657;184;;0;DE23EA09;51139
117;469;0;1263;50;2669;184;2670;183;;0;DE23EA09;51140
118;472;0;1263;51;2688;183;2688;182;;0;DE23EA09;51141
119;478;0;1264;52;2691;182;2692;181;;0;DE23EA09;51142
120;484;0;;0;;0;;0;1495;146;0;51143
121;488;0;;0;;0;;0;1496;146;0;51144
122;490;0;;0;;0;;0;1495;146;0;51145
123;493;0;;0;;0;;0;1495;146;0;51146
124;496;0;1503;148;3435;80;3436;79;;0;DE23EA09;51147
125;498;0;1283;88;2966;144;2967;143;;0;DE23EA09;51148
126;501;0;1282;87;2963;145;2964;144;;0;DE23EA09;51149
127;507;0;1264;53;2700;181;2701;180;;0;DE23EA09;51150
128;510;0;1264;54;2704;180;2705;179;;0;DE23EA09;51151
129;515;0;1264;55;2716;179;2716;178;;0;DE23EA09;51152
130;521;0;;0;;0;;0;1540;155;0;51153
131;524;0;1540;155;3481;73;3482;72;;0;DE23EA09;51154
132;526;0;;0;;0;;0;1540;155;0;51155
133;529;0;;0;;0;;0;1540;155;0;51156
134;531;0;1536;154;3478;74;3478;73;;0;DE23EA09;51157
135;534;0;;0;;0;;0;1541;155;0;51158
136;537;0;;0;;0;;0;1542;156;0;51159
137;544;0;1265;56;2720;178;2721;177;;0;DE23EA09;51160
138;547;0;1265;57;2740;177;2741;176;;0;DE23EA09;51161
139;553;0;1559;158;3511;69;3512;68;;0;DE23EA09;51162
140;559;0;1270;58;2746;176;2747;175;;0;DE23EA09;51163
141;562;0;1564;159;3514;68;3515;67;;0;DE23EA09;51164
142;566;0;;0;;0;;0;1570;160;0;51165
143;569;0;1285;91;2998;140;2999;139;;0;DE23EA09;51166
144;572;0;1579;162;3537;65;3538;64;;0;DE23EA09;51167
145;575;0;;0;;0;;0;1581;162;0;51168
146;578;0;;0;;0;;0;1579;162;0;51169
147;580;0;1270;59;2752;175;2753;174;;0;DE23EA09;51170
148;586;0;;0;;0;;0;1585;163;0;51171
149;589;0;1270;60;2758;174;2759;173;;0;DE23EA09;51172
150;595;0;1270;61;2762;173;2762;172;;0;DE23EA09;51173
151;601;0;1605;168;3577;59;3578;58;;0;DE23EA09;51174
152;608;0;;0;;0;;0;1613;169;0;51175
153;611;0;;0;;0;;0;1620;170;0;51176
154;615;0;;0;;0;;0;1620;170;0;51177
155;618;0;1618;170;3591;57;3591;56;;0;DE23EA09;51178
156;621;0;1626;170;3597;56;3597;55;;0;DE23EA09;51179
157;624;0;;0;;0;;0;1633;171;0;51180
158;627;0;1287;96;3040;135;3041;134;;0;DE23EA09;51181
159;629;0;;0;;0;;0;1631;171;0;51182
160;633;0;1639;173;3614;53;3614;52;;0;DE23EA0A;51183
161;636;0;;0;;0;;0;1639;173;0;51184
162;643;0;;0;;0;;0;1646;173;0;51185
163;646;0;1272;63;2789;170;2789;169;;0;DE23EA09;51186
164;652;0;;0;;0;;0;1656;175;0;51187
165;658;0;1663;176;3633;50;3633;49;;0;DE23EA0A;51188
166;661;0;1272;65;2807;168;2808;167;;0;DE23EA09;51189
167;667;0;1272;66;2811;167;2811;166;;0;DE23EA09;51190
168;673;0;1682;180;3662;46;3662;45;;0;DE23EA0A;51191
169;676;0;1288;97;3057;134;3058;133;;0;DE23EA09;51192
170;678;0;;0;;0;;0;1682;180;0;51193
171;681;0;;0;;0;;0;1688;182;0;51194
172;684;0;1688;182;3676;44;3677;43;;0;DE23EA0A;51195
173;686;0;1688;181;3665;45;3666;44;;0;DE23EA0A;51196
174;689;0;1703;184;3690;42;3691;41;;0;DE23EA0A;51197
175;692;0;;0;;0;;0;1710;185;0;51198
176;697;0;1273;67;2820;166;2820;165;;0;DE23EA09;51199
177;704;0;;0;;0;;0;1704;184;0;51200
178;707;0;1273;69;2831;164;2832;163;;0;DE23EA09;51201
179;713;0;1289;102;3086;129;3086;128;;0;DE23EA09;51202
180;717;0;1288;100;3076;131;3076;130;;0;DE23EA09;51203
181;721;0;1288;101;3082;130;3083;129;;0;DE23EA09;51204
182;724;0;1725;187;3707;39;3708;38;;0;DE23EA0A;51205
183;727;0;1289;103;3094;128;3095;127;;0;DE23EA09;51206
184;730;0;1732;188;3716;38;3718;37;;0;DE23EA0A;51207
185;732;0;1745;189;3723;37;3724;36;;0;DE23EA0A;51208
186;735;0;1290;104;3097;127;3098;126;;0;DE23EA09;51209
187;738;0;1290;104;3107;126;3107;125;;0;DE23EA09;51210
188;745;0;1291;107;3153;123;3153;122;;0;DE23EA09;51211
189;748;0;1274;71;2844;162;2845;161;;0;DE23EA09;51212
190;755;0;1755;190;3730;36;3730;35;;0;DE23EA0A;51213
191;761;0;1274;72;2847;161;2848;160;;0;DE23EA09;51214
192;765;0;1291;108;3156;122;3156;121;;0;DE23EA09;51215
193;768;0;1292;109;3165;121;3165;120;;0;DE23EA09;51216
194;772;0;1774;190;3732;35;3733;34;;0;DE23EA0A;51217
195;775;0;1785;192;3748;33;3749;32;;0;DE23EA0A;51218
196;777;0;1778;191;3742;34;3743;33;;0;DE23EA0A;51219
197;781;0;1789;193;3753;32;3754;31;;0;DE23EA0A;51220
198;784;0;1793;194;3762;31;3763;30;;0;DE23EA0A;51221
199;791;0;1798;195;3766;30;3767;29;;0;DE23EA0A;51222
200;794;0;1299;111;3184;119;3185;118;;0;DE23EA09;51223
201;799;0;1275;74;2866;159;2866;158;;0;DE23EA09;51224
202;804;0;1275;75;2869;158;2870;157;;0;DE23EA09;51225
203;810;0;1313;112;3190;118;3191;117;;0;DE23EA09;51226
204;816;0;1275;76;2881;157;2882;156;;0;DE23EA09;51227
205;819;0;1321;112;3194;117;3195;116;;0;DE23EA09;51228
206;822;0;1826;194;3777;29;3777;28;;0;DE23EA0A;51229
207;825;0;1834;195;3783;28;3784;27;;0;DE23EA0A;51230
208;828;0;1339;115;3215;114;3216;113;;0;DE23EA09;51231
209;830;0;1837;196;3786;27;3787;26;;0;DE23EA0A;51232
210;834;0;1343;116;3223;113;3223;112;;0;DE23EA09;51233
211;837;0;1840;197;3796;26;3797;25;;0;DE23EA0A;51234
212;840;0;1347;117;3226;112;3226;111;;0;DE23EA09;51235
213;846;0;1276;76;2885;156;2885;155;;0;DE23EA09;51236
214;849;0;1276;77;2894;155;2894;154;;0;DE23EA09;51237
215;856;0;1359;119;3239;110;3240;109;;0;DE23EA09;51238
216;862;0;1362;120;3248;109;3249;108;;0;DE23EA09;51239
217;866;0;1277;79;2906;153;2906;152;;0;DE23EA09;51240
218;872;0;1872;197;3799;25;3800;24;;0;DE23EA0A;51241
219;876;0;1877;198;3810;24;3811;23;;0;DE23EA0A;51242
220;879;0;1380;124;3273;105;3274;104;;0;DE23EA09;51243
221;882;0;1891;198;3814;23;3815;22;;0;DE23EA0A;51244
222;885;0;1390;125;3276;104;3278;103;;0;DE23EA09;51245
223;888;0;1391;126;3287;103;3288;102;;0;DE23EA09;51246
224;892;0;1394;127;3290;102;3291;101;;0;DE23EA09;51247
225;895;0;1895;199;3824;22;3825;21;;0;DE23EA0A;51248
226;899;0;1281;80;2916;152;2917;151;;0;DE23EA09;51249
227;905;0;1281;81;2926;151;2926;150;;0;DE23EA09;51250
228;911;0;1423;131;3316;98;3317;97;;0;DE23EA09;51251
229;917;0;1281;82;2929;150;2929;149;;0;DE23EA09;51252
230;922;0;1423;133;3329;96;3330;95;;0;DE23EA09;51253
231;925;0;1433;136;3353;93;3354;92;;0;DE23EA09;51255
232;928;0;1429;134;3340;95;3340;94;;0;DE23EA09;51256
233;931;0;1433;135;3346;94;3347;93;;0;DE23EA09;51257
234;934;0;1443;137;3356;92;3357;91;;0;DE23EA09;51258
235;937;0;1937;199;3827;21;3828;20;;0;DE23EA0A;51259
236;940;0;1947;200;3837;20;3838;19;;0;DE23EA0A;51260
237;944;0;1282;83;2938;149;2939;148;;0;DE23EA09;51261
238;950;0;1282;84;2941;148;2942;147;;0;DE23EA09;51262
239;957;0;1458;140;3379;89;3380;88;;0;DE23EA09;51263
240;963;0;1466;141;3387;88;3387;87;;0;DE23EA09;51264
241;967;0;1478;142;3399;86;3400;85;;0;DE23EA09;51265
242;971;0;1470;142;3390;87;3390;86;;0;DE23EA09;51266
243;974;0;1478;143;3407;85;3407;84;;0;DE23EA09;51267
244;976;0;1993;200;3850;18;3850;17;;0;DE23EA0A;51268
245;979;0;1482;144;3409;84;3410;83;;0;DE23EA09;51269
246;982;0;1982;199;3840;19;3841;18;;0;DE23EA0A;51270
247;986;0;1489;145;3419;83;3420;82;;0;DE23EA09;51271
248;989;0;1492;146;3422;82;3423;81;;0;DE23EA09;51272
249;993;0;1282;86;2955;146;2955;145;;0;DE23EA09;51273
250;999;0;1503;147;3431;81;3432;80;;0;DE23EA09;51274
251;1006;0;1509;149;3445;79;3446;78;;0;DE23EA09;51275
252;1013;0;1517;150;3452;78;3453;77;;0;DE23EA09;51276
253;1016;0;1283;89;2982;143;2983;142;;0;DE23EA09;51277
254;1023;0;1523;151;3455;77;3456;76;;0;DE23EA09;51278
255;1027;0;1528;152;3465;76;3466;75;;0;DE23EA09;51279
256;1030;0;2036;199;3857;17;3857;16;;0;DE23EA0A;51280
257;1033;0;1536;153;3468;75;3470;74;;0;DE23EA09;51281
258;1036;0;2041;200;3860;16;3860;15;;0;DE23EA0A;51282
259;1039;0;1541;156;3491;72;3492;71;;0;DE23EA09;51283
260;1043;0;1551;157;3504;70;3505;69;;0;DE23EA09;51284
261;1046;0;1548;156;3495;71;3495;70;;0;DE23EA09;51285
262;1054;0;1284;89;2986;142;2987;141;;0;DE23EA09;51286
263;1058;0;1284;90;2995;141;2996;140;;0;DE23EA09;51287
264;1065;0;1567;160;3524;67;3524;66;;0;DE23EA09;51299
265;1069;0;2077;200;3871;15;3871;14;;0;DE23EA0A;51300
266;1075;0;1578;161;3527;66;3528;65;;0;DE23EA09;51301
267;1082;0;1585;163;3540;64;3541;63;;0;DE23EA09;51302
268;1086;0;1590;164;3549;63;3550;62;;0;DE23EA09;51303
269;1089;0;1595;166;3564;61;3564;60;;0;DE23EA09;51304
270;1092;0;1594;165;3554;62;3555;61;;0;DE23EA09;51305
271;1095;0;2095;200;3874;14;3875;13;;0;DE23EA0A;51306
272;1098;0;1605;167;3567;60;3568;59;;0;DE23EA09;51307
273;1102;0;1609;169;3580;58;3581;57;;0;DE23EA09;51308
274;1106;0;2106;201;3883;13;3884;12;;0;DE23EA0A;51309
275;1109;0;2111;202;3890;12;3891;11;;0;DE23EA0A;51310
276;1116;0;1286;93;3013;138;3014;137;;0;DE23EA09;51311
277;1120;0;1287;94;3026;137;3027;136;;0;DE23EA09;51312
278;1126;0;1631;171;3604;55;3604;54;;0;DE23EA0A;51313
279;1134;0;1639;172;3610;54;3611;53;;0;DE23EA0A;51314
280;1138;0;2151;204;3911;9;3912;8;;0;DE23EA0A;51315
281;1141;0;1646;174;3623;52;3624;51;;0;DE23EA0A;51316
282;1144;0;2145;202;3894;11;3895;10;;0;DE23EA0A;51317
283;1147;0;2150;203;3904;10;3905;9;;0;DE23EA0A;51318
284;1150;0;1655;175;3630;51;3630;50;;0;DE23EA0A;51319
285;1153;0;2159;205;3914;8;3915;7;;0;DE23EA0A;51320
286;1157;0;2162;206;3923;7;3924;6;;0;DE23EA0A;51321
287;1160;0;2172;206;3926;6;3927;5;;0;DE23EA0A;51322
288;1164;0;1672;178;3649;48;3650;47;;0;DE23EA0A;51323
289;1170;0;1671;177;3643;49;3643;48;;0;DE23EA0A;51324
290;1177;0;1678;179;3652;47;3653;46;;0;DE23EA0A;51325
291;1180;0;1288;98;3060;133;3061;132;;0;DE23EA09;51326
292;1187;0;2188;206;3935;5;3936;4;;0;DE23EA0A;51327
293;1190;0;2193;207;3938;4;3939;3;;0;DE23EA0A;51328
294;1193;0;2193;208;3947;3;3948;2;;0;DE23EA0A;51329
295;1196;0;1698;183;3679;43;3680;42;;0;DE23EA0A;51330
296;1199;0;2221;209;3960;1;3961;0;;0;DE23EA0A;51331
297;1202;0;1710;185;3693;41;3694;40;;0;DE23EA0A;51332
298;1206;0;2221;208;3952;2;3952;1;;0;DE23EA0A;51333
299;1209;0;1718;186;3704;40;3704;39;;0;DE23EA0A;51334
