ТЕСТОВЕ ПОД ТОВАР НА TIME PROTOCOL (RFC-868) СЪРВЪР

Източник на товар:;;;; Time Server Load Simulator [ver.2.1.0.10]

Дата:;;;;2018.02.06
IP адрес сървър:;;;;127.0.0.1
IP адрес клиент:;;;;
Обем на пакета:;;;;300
Режим на формиране на заявките:;;;;Simultaneous
Задръжка до разпадане:;;;;0

Начало:;;;;10:48:01.617
Край:;;;;10:48:06.268
Продължителност:;;;;4.651

;REQ;;CNC;;RPL;;DSC;;ERR;;;
162;1186;0;2414;73;3969;98;3970;97;;0;DE23EA44;52490
163;1191;0;;0;;0;;0;2429;92;0;52491
164;1198;0;;0;;0;;0;2429;92;0;52492
165;1209;0;2399;56;3801;117;3802;116;;0;DE23EA44;52493
166;1221;0;;0;;0;;0;2429;92;0;52494
167;1227;0;2399;58;3817;115;3818;114;;0;DE23EA44;52495
168;1239;0;;0;;0;;0;2429;92;0;52496
169;1247;0;2400;59;3832;114;3833;113;;0;DE23EA44;52497
170;1258;0;;0;;0;;0;2429;93;0;52498
171;1264;0;;0;;0;;0;2429;94;0;52499
172;1270;0;;0;;0;;0;2429;94;0;52500
173;1275;0;;0;;0;;0;2429;94;0;52501
174;1281;0;2429;95;4150;75;4151;74;;0;DE23EA44;52502
175;1287;0;;0;;0;;0;2429;95;0;52503
176;1292;0;;0;;0;;0;2429;95;0;52504
177;1299;0;2408;59;3835;113;3836;112;;0;DE23EA44;52505
178;1310;0;;0;;0;;0;2429;95;0;52506
179;1316;0;2409;60;3846;112;3846;111;;0;DE23EA44;52507
180;1327;0;;0;;0;;0;2430;96;0;52508
181;1338;0;;0;;0;;0;2430;98;0;52509
182;1345;0;2409;62;3859;110;3860;109;;0;DE23EA44;52510
183;1357;0;2423;79;4016;92;4017;91;;0;DE23EA44;52511
184;1364;0;2432;100;4195;69;4196;68;;0;DE23EA44;52512
185;1371;0;2432;101;4198;68;4199;67;;0;DE23EA44;52513
186;1377;0;;0;;0;;0;2432;101;0;52514
187;1383;0;2432;104;4218;65;4219;64;;0;DE23EA45;52515
188;1389;0;2433;105;4228;64;4229;63;;0;DE23EA45;52516
189;1396;0;;0;;0;;0;2433;105;0;52517
190;1409;0;;0;;0;;0;2433;105;0;52518
191;1421;0;;0;;0;;0;2433;105;0;52519
192;1434;0;2424;82;4038;89;4039;88;;0;DE23EA44;52520
193;1441;0;;0;;0;;0;2445;106;0;52521
194;1447;0;;0;;0;;0;2449;106;0;52522
195;1453;0;2460;107;4240;62;4241;61;;0;DE23EA45;52523
196;1459;0;;0;;0;;0;2469;108;0;52524
197;1465;0;2468;108;4245;61;4246;60;;0;DE23EA45;52525
198;1472;0;2478;109;4254;60;4255;59;;0;DE23EA45;52526
199;1479;0;2410;66;3890;106;3890;105;;0;DE23EA44;52527
200;1490;0;2491;110;4257;59;4258;58;;0;DE23EA45;52528
201;1503;0;2508;112;4271;57;4272;56;;0;DE23EA45;52529
202;1510;0;2412;68;3904;104;3905;103;;0;DE23EA44;52530
203;1522;0;;0;;0;;0;2625;114;0;52531
204;1530;0;;0;;0;;0;2626;115;0;52532
205;1536;0;2627;117;4308;52;4310;51;;0;DE23EA45;52533
206;1542;0;2426;86;4082;84;4082;83;;0;DE23EA44;52534
207;1548;0;;0;;0;;0;2627;117;0;52535
208;1554;0;;0;;0;;0;2627;117;0;52536
209;1560;0;;0;;0;;0;2634;118;0;52537
210;1572;0;2635;119;4322;50;4323;49;;0;DE23EA45;52538
211;1579;0;2412;70;3920;102;3920;101;;0;DE23EA44;52539
212;1591;0;2635;120;4326;49;4328;48;;0;DE23EA45;52540
213;1603;0;2650;124;4354;45;4356;44;;0;DE23EA45;52541
214;1609;0;2413;72;3952;100;3953;99;;0;DE23EA44;52542
215;1620;0;;0;;0;;0;2657;124;0;52543
216;1626;0;;0;;0;;0;2657;124;0;52544
217;1632;0;;0;;0;;0;2658;124;0;52545
218;1638;0;2658;125;4369;43;4369;42;;0;DE23EA45;52546
219;1644;0;2658;126;4379;42;4380;41;;0;DE23EA45;52547
220;1649;0;;0;;0;;0;2659;127;0;52548
221;1655;0;2668;128;4391;40;4392;39;;0;DE23EA45;52549
222;1662;0;;0;;0;;0;2669;128;0;52550
223;1668;0;;0;;0;;0;2673;128;0;52551
224;1681;0;2692;130;4404;38;4405;37;;0;DE23EA45;52552
225;1694;0;2701;131;4408;37;4409;36;;0;DE23EA45;52553
226;1700;0;2414;74;3978;97;3978;96;;0;DE23EA44;52554
227;1711;0;;0;;0;;0;2713;132;0;52555
228;1723;0;;0;;0;;0;2725;133;0;52556
229;1730;0;2742;135;4435;33;4436;32;;0;DE23EA45;52557
230;1736;0;;0;;0;;0;2749;136;0;52558
231;1743;0;;0;;0;;0;2750;136;0;52559
232;1749;0;2429;93;4135;77;4136;76;;0;DE23EA44;52560
233;1756;0;2767;137;4461;30;4461;29;;0;DE23EA45;52561
234;1762;0;;0;;0;;0;2769;137;0;52562
235;1769;0;2416;76;3988;95;3989;94;;0;DE23EA44;52563
236;1782;0;2422;77;4000;94;4000;93;;0;DE23EA44;52564
237;1795;0;2422;78;4004;93;4005;92;;0;DE23EA44;52565
238;1807;0;2811;143;4501;24;4502;23;;0;DE23EA45;52566
239;1815;0;2430;96;4153;74;4154;73;;0;DE23EA44;52567
240;1822;0;2843;146;4517;21;4518;20;;0;DE23EA45;52568
241;1828;0;2834;145;4514;22;4515;21;;0;DE23EA45;52569
242;1834;0;2430;97;4167;73;4168;72;;0;DE23EA44;52570
243;1841;0;2430;98;4172;72;4173;71;;0;DE23EA44;52571
244;1848;0;2430;99;4182;71;4182;70;;0;DE23EA44;52572
245;1860;0;2431;100;4185;70;4186;69;;0;DE23EA44;52573
246;1872;0;2432;102;4208;67;4208;66;;0;DE23EA44;52574
247;1880;0;2424;81;4035;90;4036;89;;0;DE23EA44;52575
248;1893;0;2432;103;4215;66;4216;65;;0;DE23EA45;52580
249;1900;0;2916;147;4531;19;4532;18;;0;DE23EA45;52581
250;1906;0;2908;146;4528;20;4529;19;;0;DE23EA45;52582
251;1913;0;2917;148;4541;18;4541;17;;0;DE23EA45;52583
252;1920;0;2924;149;4544;17;4545;16;;0;DE23EA45;52584
253;1927;0;2927;150;4554;16;4554;15;;0;DE23EA45;52585
254;1938;0;2442;106;4231;63;4232;62;;0;DE23EA45;52586
255;1947;0;2424;83;4050;88;4051;87;;0;DE23EA44;52587
256;1960;0;2968;150;4557;15;4558;14;;0;DE23EA45;52588
257;1973;0;2977;151;4567;14;4568;13;;0;DE23EA45;52589
258;1980;0;2425;85;4064;86;4065;85;;0;DE23EA44;52590
259;1993;0;2507;111;4268;58;4268;57;;0;DE23EA45;52591
260;2005;0;2625;113;4282;56;4282;55;;0;DE23EA45;52592
261;2012;0;2625;114;4285;55;4286;54;;0;DE23EA45;52593
262;2018;0;2626;115;4296;54;4296;53;;0;DE23EA45;52594
263;2024;0;3024;150;4571;13;4571;12;;0;DE23EA45;52595
264;2030;0;3034;151;4581;12;4582;11;;0;DE23EA45;52596
265;2035;0;2627;116;4299;53;4299;52;;0;DE23EA45;52597
266;2041;0;3043;152;4584;11;4585;10;;0;DE23EA45;52598
267;2048;0;2628;118;4313;51;4314;50;;0;DE23EA45;52599
268;2061;0;3064;152;4595;10;4596;9;;0;DE23EA45;52600
269;2073;0;2427;87;4091;83;4092;82;;0;DE23EA44;52601
270;2081;0;2427;88;4096;82;4097;81;;0;DE23EA44;52602
271;2093;0;2642;121;4337;48;4337;47;;0;DE23EA45;52603
272;2105;0;2642;122;4340;47;4341;46;;0;DE23EA45;52604
273;2112;0;2649;123;4351;46;4352;45;;0;DE23EA45;52605
274;2120;0;3122;151;4598;9;4599;8;;0;DE23EA45;52606
275;2127;0;2658;125;4365;44;4366;43;;0;DE23EA45;52607
276;2133;0;3133;152;4607;8;4608;7;;0;DE23EA45;52608
277;2139;0;3145;153;4612;7;4612;6;;0;DE23EA45;52609
278;2146;0;3154;154;4621;6;4622;5;;0;DE23EA45;52610
279;2152;0;2659;127;4382;41;4383;40;;0;DE23EA45;52611
280;2159;0;2428;90;4112;80;4113;79;;0;DE23EA44;52612
281;2172;0;3173;154;4624;5;4625;4;;0;DE23EA45;52613
282;2186;0;2685;129;4395;39;4396;38;;0;DE23EA45;52614
283;2192;0;2429;92;4125;78;4126;77;;0;DE23EA44;52615
284;2205;0;2709;132;4419;36;4419;35;;0;DE23EA45;52616
285;2214;0;3216;153;4634;4;4635;3;;0;DE23EA45;52617
286;2221;0;2725;133;4422;35;4422;34;;0;DE23EA45;52618
287;2228;0;2734;134;4432;34;4433;33;;0;DE23EA45;52619
288;2234;0;2742;136;4447;32;4447;31;;0;DE23EA45;52620
289;2241;0;3242;154;4637;3;4638;2;;0;DE23EA45;52621
290;2248;0;3252;155;4648;2;4648;1;;0;DE23EA45;52622
291;2260;0;2767;136;4450;31;4450;30;;0;DE23EA45;52623
292;2266;0;2429;94;4139;76;4140;75;;0;DE23EA44;52624
293;2279;0;2785;138;4464;29;4465;28;;0;DE23EA45;52625
294;2291;0;2795;139;4473;28;4474;27;;0;DE23EA45;52626
295;2297;0;2802;140;4479;27;4479;26;;0;DE23EA45;52627
296;2303;0;2809;141;4488;26;4489;25;;0;DE23EA45;52628
297;2308;0;2810;142;4491;25;4492;24;;0;DE23EA45;52629
298;2314;0;3315;153;4651;1;4651;0;;0;DE23EA45;52630
299;2320;0;2827;144;4504;23;4505;22;;0;DE23EA45;52631
