ТЕСТОВЕ ПОД ТОВАР НА TIME PROTOCOL (RFC-868) СЪРВЪР

Източник на товар:;;;; Time Server Load Simulator [ver.2.1.0.10]

Дата:;;;;2018.02.06
IP адрес сървър:;;;;127.0.0.1
IP адрес клиент:;;;;
Обем на пакета:;;;;300
Режим на формиране на заявките:;;;;Simultaneous
Задръжка до разпадане:;;;;0

Начало:;;;;10:32:51.697
Край:;;;;10:32:55.179
Продължителност:;;;;3.482

;REQ;;CNC;;RPL;;DSC;;ERR;;;
110;144;0;645;143;2535;146;2536;145;;0;DE23E6B5;58739
111;145;0;1154;234;3331;24;3332;23;;0;DE23E6B5;58740
112;146;0;654;147;2560;142;2561;141;;0;DE23E6B5;58741
113;147;0;647;144;2539;145;2539;144;;0;DE23E6B5;58742
114;148;0;653;146;2551;143;2552;142;;0;DE23E6B5;58743
115;149;0;658;150;2581;139;2581;138;;0;DE23E6B5;58744
116;150;0;653;145;2548;144;2548;143;;0;DE23E6B5;58745
117;152;0;409;38;1093;233;1094;232;;0;DE23E6B4;58746
118;153;0;410;39;1105;236;1106;235;;0;DE23E6B4;58747
119;155;0;410;40;1114;235;1114;234;;0;DE23E6B4;58748
120;157;0;657;149;2570;140;2571;139;;0;DE23E6B5;58749
121;158;0;669;155;2609;134;2609;133;;0;DE23E6B5;58750
122;159;0;659;151;2583;138;2584;137;;0;DE23E6B5;58751
123;160;0;663;152;2592;137;2593;136;;0;DE23E6B5;58752
124;160;0;668;153;2596;136;2597;135;;0;DE23E6B5;58753
125;161;0;668;154;2605;135;2606;134;;0;DE23E6B5;58754
126;162;0;669;156;2618;133;2618;132;;0;DE23E6B5;58755
127;163;0;411;41;1132;235;1132;234;;0;DE23E6B4;58756
128;165;0;411;42;1135;234;1135;233;;0;DE23E6B4;58757
129;166;0;412;43;1157;234;1157;233;;0;DE23E6B4;58758
130;168;0;412;44;1192;234;1193;233;;0;DE23E6B4;58759
131;169;0;678;159;2633;130;2634;129;;0;DE23E6B5;58760
132;170;0;679;160;2643;129;2644;128;;0;DE23E6B5;58761
133;172;0;671;157;2621;132;2622;131;;0;DE23E6B5;58762
134;172;0;1172;234;3334;23;3335;22;;0;DE23E6B5;58763
135;173;0;683;163;2659;126;2660;125;;0;DE23E6B5;58764
136;174;0;682;162;2656;127;2657;126;;0;DE23E6B5;58765
137;175;0;679;161;2646;128;2647;127;;0;DE23E6B5;58766
138;176;0;678;158;2630;131;2631;130;;0;DE23E6B5;58767
139;178;0;412;45;1213;238;1214;237;;0;DE23E6B4;58768
140;180;0;413;45;1238;242;1239;241;;0;DE23E6B4;58769
141;181;0;413;46;1274;243;1274;242;;0;DE23E6B4;58770
142;183;0;413;47;1293;243;1294;242;;0;DE23E6B4;58771
143;184;0;689;164;2676;124;2677;123;;0;DE23E6B5;58772
144;185;0;1194;235;3347;21;3348;20;;0;DE23E6B5;58773
145;186;0;698;166;2688;122;2689;121;;0;DE23E6B5;58774
146;187;0;689;163;2669;125;2670;124;;0;DE23E6B5;58775
147;188;0;698;167;2692;121;2692;120;;0;DE23E6B5;58776
148;189;0;1203;237;3364;19;3365;18;;0;DE23E6B5;58777
149;190;0;691;165;2679;123;2680;122;;0;DE23E6B5;58778
150;191;0;1193;234;3344;22;3345;21;;0;DE23E6B5;58779
151;193;0;413;48;1310;242;1311;241;;0;DE23E6B4;58780
152;194;0;414;49;1347;244;1347;243;;0;DE23E6B4;58781
153;196;0;414;50;1365;245;1366;244;;0;DE23E6B4;58782
154;197;0;1199;236;3357;20;3358;19;;0;DE23E6B5;58783
155;198;0;701;169;2704;119;2705;118;;0;DE23E6B5;58784
156;199;0;701;168;2700;120;2701;119;;0;DE23E6B5;58785
157;200;0;709;170;2713;118;2714;117;;0;DE23E6B5;58786
158;200;0;713;175;2743;113;2744;112;;0;DE23E6B5;58787
159;201;0;712;174;2740;114;2740;113;;0;DE23E6B5;58788
160;202;0;710;171;2716;117;2717;116;;0;DE23E6B5;58789
161;203;0;712;173;2730;115;2731;114;;0;DE23E6B5;58790
162;205;0;414;51;1382;245;1382;244;;0;DE23E6B4;58791
163;207;0;414;52;1401;247;1402;246;;0;DE23E6B4;58792
164;208;0;711;172;2726;116;2727;115;;0;DE23E6B5;58793
165;210;0;415;53;1419;246;1420;245;;0;DE23E6B4;58794
166;211;0;1211;238;3367;18;3368;17;;0;DE23E6B5;58795
167;212;0;721;177;2765;110;2766;109;;0;DE23E6B5;58796
168;213;0;722;178;2772;109;2772;108;;0;DE23E6B5;58797
169;214;0;719;176;2757;111;2757;110;;0;DE23E6B5;58798
170;214;0;715;176;2753;112;2754;111;;0;DE23E6B5;58799
171;215;0;722;179;2775;108;2775;107;;0;DE23E6B5;58800
172;216;0;1221;238;3378;17;3378;16;;0;DE23E6B5;58801
173;218;0;415;54;1437;245;1438;244;;0;DE23E6B4;58802
174;219;0;416;55;1453;244;1454;243;;0;DE23E6B4;58803
175;221;0;416;56;1470;243;1470;242;;0;DE23E6B4;58804
176;223;0;416;57;1485;242;1486;241;;0;DE23E6B4;58805
177;225;0;1226;239;3381;16;3382;15;;0;DE23E6B5;58806
178;226;0;1231;242;3405;13;3406;12;;0;DE23E6B5;58807
179;227;0;736;182;2797;105;2798;104;;0;DE23E6B5;58808
180;227;0;1231;241;3394;14;3395;13;;0;DE23E6B5;58809
181;228;0;1229;240;3391;15;3392;14;;0;DE23E6B5;58810
182;229;0;730;180;2784;107;2784;106;;0;DE23E6B5;58811
183;230;0;730;181;2787;106;2788;105;;0;DE23E6B5;58812
184;231;0;738;183;2803;104;2804;103;;0;DE23E6B5;58813
185;232;0;1241;242;3408;12;3409;11;;0;DE23E6B5;58814
186;235;0;417;58;1512;241;1513;240;;0;DE23E6B4;58815
187;236;0;417;58;1528;240;1528;239;;0;DE23E6B4;58816
188;239;0;741;184;2807;103;2808;102;;0;DE23E6B5;58817
189;241;0;417;59;1544;239;1545;238;;0;DE23E6B4;58818
190;242;0;417;60;1573;238;1573;237;;0;DE23E6B4;58819
191;244;0;744;185;2816;102;2817;101;;0;DE23E6B5;58820
192;246;0;417;61;1588;237;1589;236;;0;DE23E6B4;58821
193;248;0;748;185;2820;101;2821;100;;0;DE23E6B5;58822
194;249;0;749;186;2830;100;2831;99;;0;DE23E6B5;58823
195;250;0;758;190;2858;96;2859;95;;0;DE23E6B5;58824
196;251;0;759;192;2868;94;2869;93;;0;DE23E6B5;58825
197;251;0;754;188;2844;98;2845;97;;0;DE23E6B5;58826
198;252;0;753;187;2833;99;2834;98;;0;DE23E6B5;58827
199;253;0;762;193;2878;93;2879;92;;0;DE23E6B5;58828
200;254;0;755;189;2848;97;2849;96;;0;DE23E6B5;58829
201;256;0;418;62;1603;236;1604;235;;0;DE23E6B4;58830
202;258;0;758;191;2865;95;2865;94;;0;DE23E6B5;58831
203;260;0;418;63;1632;235;1633;234;;0;DE23E6B4;58832
204;261;0;762;194;2881;92;2882;91;;0;DE23E6B5;58833
205;263;0;418;64;1648;234;1649;233;;0;DE23E6B4;58834
206;265;0;1266;243;3418;11;3419;10;;0;DE23E6B6;58835
207;266;0;775;198;2908;88;2908;87;;0;DE23E6B5;58836
208;267;0;773;197;2903;89;2905;88;;0;DE23E6B5;58837
209;268;0;769;195;2891;91;2892;90;;0;DE23E6B5;58838
210;269;0;771;196;2894;90;2895;89;;0;DE23E6B5;58839
211;270;0;778;199;2916;87;2917;86;;0;DE23E6B5;58840
212;272;0;780;200;2920;86;2921;85;;0;DE23E6B5;58841
213;274;0;419;65;1664;233;1665;232;;0;DE23E6B4;58842
214;276;0;419;66;1683;232;1683;231;;0;DE23E6B4;58843
215;278;0;420;67;1699;231;1699;230;;0;DE23E6B4;58844
216;280;0;780;201;2930;85;2931;84;;0;DE23E6B5;58845
217;282;0;781;202;2933;84;2934;83;;0;DE23E6B5;58846
218;284;0;783;203;2943;83;2944;82;;0;DE23E6B5;58847
219;285;0;789;204;2950;82;2951;81;;0;DE23E6B5;58848
220;286;0;1286;243;3422;10;3422;9;;0;DE23E6B6;58849
221;287;0;794;207;2966;79;2968;78;;0;DE23E6B5;58850
222;289;0;791;205;2953;81;2955;80;;0;DE23E6B5;58851
223;290;0;420;68;1714;230;1715;229;;0;DE23E6B4;58852
224;293;0;793;206;2963;80;2964;79;;0;DE23E6B5;58853
225;294;0;420;69;1730;229;1731;228;;0;DE23E6B4;58854
226;297;0;796;208;2977;78;2978;77;;0;DE23E6B5;58855
227;299;0;420;70;1745;228;1746;227;;0;DE23E6B4;58856
228;301;0;420;71;1771;227;1772;226;;0;DE23E6B4;58857
229;302;0;811;213;3006;73;3007;72;;0;DE23E6B5;58858
230;304;0;814;213;3015;72;3016;71;;0;DE23E6B5;58859
231;305;0;1314;242;3431;9;3431;8;;0;DE23E6B6;58860
232;306;0;811;211;2993;75;2993;74;;0;DE23E6B5;58861
233;307;0;806;209;2980;77;2981;76;;0;DE23E6B5;58862
234;307;0;810;210;2990;76;2990;75;;0;DE23E6B5;58863
235;308;0;811;212;3001;74;3002;73;;0;DE23E6B5;58864
236;310;0;1314;243;3434;8;3434;7;;0;DE23E6B6;58865
237;312;0;422;71;1786;226;1787;225;;0;DE23E6B4;58866
238;314;0;422;72;1804;225;1805;224;;0;DE23E6B4;58867
239;315;0;820;214;3019;71;3019;70;;0;DE23E6B5;58868
240;317;0;422;73;1837;224;1837;223;;0;DE23E6B4;58869
241;319;0;422;74;1853;223;1854;222;;0;DE23E6B4;58870
242;321;0;829;219;3056;66;3056;65;;0;DE23E6B5;58871
243;323;0;1331;244;3443;7;3444;6;;0;DE23E6B6;58872
244;324;0;829;220;3059;65;3060;64;;0;DE23E6B5;58873
245;324;0;824;215;3029;70;3030;69;;0;DE23E6B5;58874
246;325;0;826;217;3042;68;3043;67;;0;DE23E6B5;58875
247;326;0;825;216;3032;69;3033;68;;0;DE23E6B5;58876
248;327;0;834;221;3068;64;3069;63;;0;DE23E6B5;58877
249;328;0;828;218;3046;67;3047;66;;0;DE23E6B5;58878
250;330;0;423;75;1871;222;1872;221;;0;DE23E6B4;58879
251;332;0;423;76;1908;221;1909;220;;0;DE23E6B4;58880
252;334;0;423;77;1924;220;1925;219;;0;DE23E6B4;58881
253;336;0;839;223;3081;62;3081;61;;0;DE23E6B5;58882
254;337;0;838;222;3072;63;3072;62;;0;DE23E6B5;58883
255;338;0;847;226;3107;58;3107;57;;0;DE23E6B5;58884
256;339;0;840;224;3084;61;3085;60;;0;DE23E6B5;58885
257;340;0;841;226;3097;59;3098;58;;0;DE23E6B5;58886
258;341;0;840;225;3094;60;3095;59;;0;DE23E6B5;58887
259;342;0;850;227;3110;57;3111;56;;0;DE23E6B5;58888
260;343;0;851;228;3121;56;3122;55;;0;DE23E6B5;58889
261;345;0;423;78;1941;219;1942;218;;0;DE23E6B4;58890
262;346;0;424;79;1956;218;1957;217;;0;DE23E6B4;58891
263;348;0;424;80;1960;217;1961;216;;0;DE23E6B4;58892
264;350;0;851;229;3124;55;3125;54;;0;DE23E6B5;58893
265;351;0;1357;244;3446;6;3447;5;;0;DE23E6B6;58894
266;352;0;1358;245;3456;5;3457;4;;0;DE23E6B6;58895
267;353;0;860;231;3137;53;3138;52;;0;DE23E6B5;58896
268;353;0;853;230;3133;54;3135;53;;0;DE23E6B5;58897
269;354;0;862;233;3150;51;3150;50;;0;DE23E6B5;58898
270;356;0;861;232;3146;52;3147;51;;0;DE23E6B5;58899
271;357;0;424;81;1968;216;1969;215;;0;DE23E6B4;58900
272;359;0;424;82;1972;215;1973;214;;0;DE23E6B4;58901
273;361;0;863;234;3160;50;3160;49;;0;DE23E6B5;58902
274;364;0;424;83;1981;214;1981;213;;0;DE23E6B4;58903
275;365;0;425;84;1984;213;1985;212;;0;DE23E6B4;58904
276;367;0;867;235;3163;49;3164;48;;0;DE23E6B5;58905
277;368;0;873;237;3176;47;3177;46;;0;DE23E6B5;58906
278;369;0;875;238;3185;46;3186;45;;0;DE23E6B5;58907
279;370;0;875;239;3189;45;3190;44;;0;DE23E6B5;58908
280;371;0;873;236;3173;48;3174;47;;0;DE23E6B5;58909
281;372;0;1378;245;3459;4;3460;3;;0;DE23E6B6;58910
282;373;0;883;241;3212;42;3213;41;;0;DE23E6B5;58911
283;374;0;875;240;3198;44;3199;43;;0;DE23E6B5;58912
284;376;0;876;241;3201;43;3202;42;;0;DE23E6B5;58913
285;378;0;425;84;1995;212;1996;211;;0;DE23E6B4;58914
286;379;0;426;85;1998;211;1999;210;;0;DE23E6B4;58915
287;381;0;426;86;2009;210;2010;209;;0;DE23E6B4;58916
288;383;0;427;87;2013;209;2013;208;;0;DE23E6B4;58917
289;384;0;885;243;3223;40;3223;39;;0;DE23E6B5;58918
290;386;0;885;242;3219;41;3220;40;;0;DE23E6B5;58919
291;386;0;1393;247;3482;1;3482;0;;0;DE23E6B6;58920
292;387;0;896;244;3231;39;3232;38;;0;DE23E6B5;58921
293;389;0;1389;245;3469;3;3470;2;;0;DE23E6B6;58922
294;390;0;1390;246;3473;2;3473;1;;0;DE23E6B6;58923
295;390;0;899;246;3245;37;3245;36;;0;DE23E6B5;58924
296;391;0;899;245;3235;38;3236;37;;0;DE23E6B5;58925
297;394;0;427;88;2022;208;2023;207;;0;DE23E6B4;58926
298;396;0;427;89;2026;207;2026;206;;0;DE23E6B4;58927
299;397;0;427;90;2034;206;2036;205;;0;DE23E6B4;58928
