ТЕСТОВЕ ПОД ТОВАР НА TIME PROTOCOL (RFC-868) СЪРВЪР

Източник на товар:;;;; Time Server Load Simulator [ver.2.1.0.10]

Дата:;;;;2018.01.17
IP адрес сървър:;;;;127.0.0.1
IP адрес клиент:;;;;
Обем на пакета:;;;;1000
Режим на формиране на заявките:;;;;Consecutive
Задръжка до разпадане:;;;;0

Начало:;;;;17:19:49.900
Край:;;;;17:21:11.892
Продължителност:;;;;21.992

;REQ;;CNC;;RPL;;DSC;;ERR;;;
Client;T REQ;N cnc;T CNC;N cnc;T RPL;N cnc;T DSC;N cnc;T ERR;N cnc;Reply;Port
132;10166;5;10166;6;10223;2;10223;1;;0;DE09E820;57945
133;10170;6;10170;7;10225;1;10225;0;;0;DE09E820;57946
134;10173;7;10674;1;10783;7;10784;6;;0;DE09E820;57947
135;10692;1;10693;2;10799;6;10800;5;;0;DE09E820;57953
136;10702;2;10703;3;10803;5;10804;4;;0;DE09E820;57954
137;10713;3;10713;4;10814;4;10815;3;;0;DE09E820;57955
138;10723;4;10724;5;10817;3;10818;2;;0;DE09E820;57956
139;10735;5;10736;6;10825;2;10825;1;;0;DE09E820;57957
140;10740;6;10741;7;10827;1;10828;0;;0;DE09E820;57958
141;10746;7;11248;1;11356;7;11357;6;;0;DE09E821;57959
142;11267;1;11267;2;11365;6;11365;5;;0;DE09E821;57960
143;11276;2;11277;3;11367;5;11368;4;;0;DE09E821;57961
144;11286;3;11287;4;11374;4;11374;3;;0;DE09E821;57962
145;11297;4;11297;5;11376;3;11377;2;;0;DE09E821;57963
146;11303;5;11308;6;11383;2;11384;1;;0;DE09E821;57964
147;11314;6;11315;7;11386;1;11386;0;;0;DE09E821;57965
148;11319;7;11821;1;11923;7;11924;6;;0;DE09E821;57966
149;11838;1;11839;2;11934;6;11935;5;;0;DE09E821;57972
150;11849;2;11850;3;11939;5;11940;4;;0;DE09E821;57973
151;11859;3;11860;4;11945;4;11946;3;;0;DE09E821;57974
152;11868;4;11869;5;11948;3;11949;2;;0;DE09E821;57975
153;11878;5;11878;6;11955;2;11955;1;;0;DE09E821;57976
154;11883;6;11884;7;11957;1;11958;0;;0;DE09E821;57977
155;11889;7;12390;1;12485;7;12486;6;;0;DE09E822;57978
156;12408;1;12409;2;12494;6;12494;5;;0;DE09E822;57979
157;12419;2;12420;3;12496;5;12497;4;;0;DE09E822;57980
158;12429;3;12430;4;12503;4;12503;3;;0;DE09E822;57981
159;12438;4;12439;5;12506;3;12506;2;;0;DE09E822;57982
160;12448;5;12449;6;12512;2;12513;1;;0;DE09E822;57983
161;12454;6;12455;7;12515;1;12516;0;;0;DE09E822;57984
162;12459;7;12960;1;13052;7;13053;6;;0;DE09E822;57985
163;12976;1;12977;2;13061;6;13062;5;;0;DE09E822;57987
164;12987;2;12988;3;13063;5;13064;4;;0;DE09E822;57988
165;13000;3;13001;4;13070;4;13070;3;;0;DE09E822;57989
166;13009;4;13010;5;13072;3;13073;2;;0;DE09E822;57990
167;13018;5;13019;6;13078;2;13079;1;;0;DE09E822;57991
168;13023;6;13024;7;13080;1;13081;0;;0;DE09E822;57992
169;13028;7;13530;1;13607;7;13608;6;;0;DE09E823;57993
170;13547;1;13548;2;13616;6;13617;5;;0;DE09E823;57996
171;13554;2;13554;3;13621;5;13621;4;;0;DE09E823;57997
172;13560;3;13561;4;13627;4;13627;3;;0;DE09E823;57998
173;13566;4;13567;5;13629;3;13630;2;;0;DE09E823;57999
174;13577;5;13578;6;13635;2;13636;1;;0;DE09E823;58000
175;13581;6;13581;7;13640;1;13641;0;;0;DE09E823;58001
176;13584;7;14086;1;14193;7;14194;6;;0;DE09E824;58002
177;14102;1;14103;2;14196;6;14196;5;;0;DE09E824;58003
178;14113;2;14114;3;14202;5;14203;4;;0;DE09E824;58004
179;14123;3;14123;4;14204;4;14205;3;;0;DE09E824;58005
180;14134;4;14134;5;14210;3;14211;2;;0;DE09E824;58006
181;14150;5;14151;6;14212;2;14213;1;;0;DE09E824;58007
182;14156;6;14156;7;14218;1;14219;0;;0;DE09E824;58008
183;14162;7;14663;1;14768;7;14769;6;;0;DE09E824;58009
184;14680;1;14681;2;14781;6;14781;5;;0;DE09E824;58012
185;14691;2;14692;3;14783;5;14784;4;;0;DE09E824;58013
186;14701;3;14701;4;14789;4;14789;3;;0;DE09E824;58014
187;14712;4;14713;5;14791;3;14792;2;;0;DE09E824;58015
188;14724;5;14724;6;14797;2;14798;1;;0;DE09E824;58016
189;14729;6;14729;7;14799;1;14800;0;;0;DE09E824;58017
190;14734;7;15236;1;15334;7;15335;6;;0;DE09E825;58018
191;15252;1;15254;2;15342;6;15343;5;;0;DE09E825;58019
192;15266;2;15267;3;15347;5;15348;4;;0;DE09E825;58020
193;15278;3;15279;4;15353;4;15354;3;;0;DE09E825;58021
194;15288;4;15288;5;15355;3;15356;2;;0;DE09E825;58022
195;15298;5;15299;6;15362;2;15362;1;;0;DE09E825;58023
196;15304;6;15304;7;15364;1;15364;0;;0;DE09E825;58024
197;15309;7;15812;1;15907;7;15909;6;;0;DE09E825;58025
198;15829;1;15830;2;15929;6;15930;5;;0;DE09E825;58030
199;15840;2;15842;3;15932;5;15933;4;;0;DE09E825;58031
200;15851;3;15852;4;15941;4;15942;3;;0;DE09E825;58032
201;15860;4;15865;5;15944;3;15945;2;;0;DE09E825;58033
202;15870;5;15870;6;15954;2;15956;1;;0;DE09E825;58034
203;15875;6;15876;7;15961;1;15962;0;;0;DE09E825;58035
204;15881;7;16382;1;16498;8;16499;7;;0;DE09E826;58036
205;16399;1;16400;2;16507;7;16508;6;;0;DE09E826;58037
206;16410;2;16411;3;16509;6;16510;5;;0;DE09E826;58038
207;16422;3;16423;4;16515;5;16516;4;;0;DE09E826;58039
208;16436;4;16437;5;16517;4;16518;3;;0;DE09E826;58040
209;16443;5;16443;6;16524;3;16524;2;;0;DE09E826;58041
210;16450;6;16450;7;16526;2;16527;1;;0;DE09E826;58042
211;16456;7;16462;8;16532;1;16533;0;;0;DE09E826;58043
212;16468;8;16968;1;17026;7;17027;6;;0;DE09E826;58044
213;16977;1;16978;2;17043;6;17044;5;;0;DE09E826;58047
214;16983;2;16983;3;17046;5;17046;4;;0;DE09E826;58048
215;16989;3;16990;4;17051;4;17052;3;;0;DE09E826;58049
216;16995;4;17000;5;17054;3;17054;2;;0;DE09E826;58050
217;17003;5;17004;6;17060;2;17060;1;;0;DE09E826;58051
218;17007;6;17007;7;17064;1;17064;0;;0;DE09E826;58052
219;17010;7;17512;1;17599;7;17600;6;;0;DE09E827;58053
220;17533;1;17534;2;17601;6;17602;5;;0;DE09E827;58055
221;17541;2;17541;3;17608;5;17608;4;;0;DE09E827;58056
222;17546;3;17546;4;17610;4;17611;3;;0;DE09E827;58057
223;17552;4;17553;5;17617;3;17618;2;;0;DE09E827;58058
224;17562;5;17562;6;17619;2;17620;1;;0;DE09E827;58059
225;17567;6;17567;7;17628;1;17629;0;;0;DE09E827;58060
226;17571;7;18073;1;18187;7;18188;6;;0;DE09E828;58061
227;18090;1;18092;2;18200;6;18201;5;;0;DE09E828;58062
228;18102;2;18103;3;18202;5;18203;4;;0;DE09E828;58063
229;18112;3;18113;4;18208;4;18209;3;;0;DE09E828;58064
230;18123;4;18124;5;18210;3;18211;2;;0;DE09E828;58065
231;18140;5;18141;6;18216;2;18217;1;;0;DE09E828;58066
232;18146;6;18147;7;18218;1;18219;0;;0;DE09E828;58067
233;18152;7;18652;1;18744;7;18745;6;;0;DE09E828;58068
234;18670;1;18672;2;18756;6;18757;5;;0;DE09E828;58072
235;18680;2;18681;3;18758;5;18759;4;;0;DE09E828;58073
236;18686;3;18687;4;18764;4;18765;3;;0;DE09E828;58074
237;18692;4;18693;5;18766;3;18767;2;;0;DE09E828;58075
238;18703;5;18704;6;18772;2;18773;1;;0;DE09E828;58076
239;18709;6;18710;7;18774;1;18775;0;;0;DE09E828;58077
240;18715;7;19216;1;19318;7;19318;6;;0;DE09E829;58078
241;19234;1;19235;2;19325;6;19326;5;;0;DE09E829;58079
242;19244;2;19245;3;19328;5;19329;4;;0;DE09E829;58080
243;19252;3;19252;4;19335;4;19336;3;;0;DE09E829;58081
244;19264;4;19264;5;19337;3;19338;2;;0;DE09E829;58082
245;19270;5;19271;6;19343;2;19344;1;;0;DE09E829;58083
246;19277;6;19278;7;19348;1;19349;0;;0;DE09E829;58084
247;19283;7;19785;1;19875;7;19876;6;;0;DE09E829;58085
248;19796;1;19797;2;19898;6;19899;5;;0;DE09E829;58098
249;19802;2;19803;3;19907;5;19908;4;;0;DE09E829;58099
250;19809;3;19809;4;19909;4;19910;3;;0;DE09E829;58100
251;19815;4;19821;5;19915;3;19916;2;;0;DE09E829;58101
252;19827;5;19827;6;19918;2;19918;1;;0;DE09E829;58102
253;19833;6;19834;7;19924;1;19924;0;;0;DE09E829;58103
254;19840;7;20359;1;20440;7;20441;6;;0;DE09E82A;58104
255;20364;1;20365;2;20445;6;20446;5;;0;DE09E82A;58105
256;20371;2;20372;3;20451;5;20452;4;;0;DE09E82A;58106
257;20378;3;20379;4;20456;4;20457;3;;0;DE09E82A;58107
258;20389;4;20389;5;20461;3;20461;2;;0;DE09E82A;58108
259;20395;5;20396;6;20463;2;20463;1;;0;DE09E82A;58109
