ТЕСТОВЕ ПОД ТОВАР НА TIME PROTOCOL (RFC-868) СЪРВЪР

Източник на товар:;;;; Time Server Load Simulator [ver.2.1.0.10]

Дата:;;;;2018.02.06
IP адрес сървър:;;;;127.0.0.1
IP адрес клиент:;;;;
Обем на пакета:;;;;300
Режим на формиране на заявките:;;;;Simultaneous
Задръжка до разпадане:;;;;0

Начало:;;;;10:41:05.164
Край:;;;;10:41:09.766
Продължителност:;;;;4.602

;REQ;;CNC;;RPL;;DSC;;ERR;;;
179;1142;0;2148;116;4087;75;4088;74;;0;DE23E8A4;64309
180;1146;0;;0;;0;;0;2152;117;0;64310
181;1150;0;;0;;0;;0;2155;117;0;64311
182;1155;0;2160;118;4099;73;4100;72;;0;DE23E8A4;64312
183;1159;0;;0;;0;;0;2160;118;0;64313
184;1164;0;1987;60;3577;135;3578;134;;0;DE23E8A3;64314
185;1174;0;2182;120;4112;71;4113;70;;0;DE23E8A4;64315
186;1183;0;;0;;0;;0;2189;123;0;64316
187;1188;0;1988;62;3598;133;3599;132;;0;DE23E8A3;64317
188;1199;0;2199;125;4144;66;4145;65;;0;DE23E8A4;64318
189;1210;0;2221;128;4162;63;4163;62;;0;DE23E8A4;64319
190;1217;0;2228;129;4176;62;4177;61;;0;DE23E8A4;64320
191;1223;0;2228;130;4180;61;4180;60;;0;DE23E8A4;64321
192;1227;0;2005;85;3817;109;3818;108;;0;DE23E8A3;64322
193;1232;0;2244;132;4197;59;4198;58;;0;DE23E8A4;64323
194;1236;0;2244;133;4204;58;4205;57;;0;DE23E8A4;64324
195;1240;0;2251;133;4212;57;4213;56;;0;DE23E8A4;64325
196;1246;0;2257;134;4218;56;4219;55;;0;DE23E8A4;64326
197;1252;0;;0;;0;;0;2260;134;0;64327
198;1262;0;2267;136;4232;54;4233;53;;0;DE23E8A4;64328
199;1268;0;1989;65;3621;130;3622;129;;0;DE23E8A3;64329
200;1278;0;2286;138;4246;52;4247;51;;0;DE23E8A4;64330
201;1288;0;1989;66;3630;129;3630;128;;0;DE23E8A3;64331
202;1294;0;2013;86;3832;107;3833;106;;0;DE23E8A4;64332
203;1298;0;2303;141;4269;49;4270;48;;0;DE23E8A4;64333
204;1303;0;2315;143;4284;47;4284;46;;0;DE23E8A4;64334
205;1307;0;2315;142;4276;48;4277;47;;0;DE23E8A4;64335
206;1311;0;;0;;0;;0;2315;143;0;64336
207;1317;0;2320;144;4292;46;4292;45;;0;DE23E8A4;64337
208;1321;0;2014;88;3859;105;3859;104;;0;DE23E8A4;64338
209;1327;0;;0;;0;;0;2328;145;0;64351
210;1337;0;2354;148;4324;41;4325;40;;0;DE23E8A4;64353
211;1342;0;2343;146;4314;43;4314;42;;0;DE23E8A4;64354
212;1352;0;2361;149;4335;40;4335;39;;0;DE23E8A4;64355
213;1358;0;1990;69;3659;126;3661;125;;0;DE23E8A3;64356
214;1369;0;2375;151;4345;38;4345;37;;0;DE23E8A4;64357
215;1373;0;2014;90;3884;103;3885;102;;0;DE23E8A4;64358
216;1378;0;2015;91;3888;102;3889;101;;0;DE23E8A4;64359
217;1382;0;2394;154;4371;35;4372;34;;0;DE23E8A4;64360
218;1388;0;2401;155;4374;34;4375;33;;0;DE23E8A4;64361
219;1393;0;;0;;0;;0;2395;154;0;64362
220;1398;0;;0;;0;;0;2402;155;0;64363
221;1403;0;2413;157;4390;32;4391;31;;0;DE23E8A4;64364
222;1413;0;;0;;0;;0;2414;157;0;64365
223;1418;0;2420;158;4397;31;4397;30;;0;DE23E8A4;64366
224;1427;0;2435;159;4409;29;4410;28;;0;DE23E8A4;64367
225;1436;0;1991;72;3683;123;3683;122;;0;DE23E8A3;64368
226;1441;0;1992;73;3686;122;3687;121;;0;DE23E8A3;64369
227;1450;0;2015;93;3900;100;3901;99;;0;DE23E8A4;64370
228;1456;0;2467;160;4417;28;4418;27;;0;DE23E8A4;64371
229;1460;0;2016;96;3927;97;3927;96;;0;DE23E8A4;64372
230;1464;0;2017;97;3936;96;3937;95;;0;DE23E8A4;64373
231;1469;0;2473;161;4423;27;4424;26;;0;DE23E8A4;64374
232;1475;0;2476;162;4430;26;4431;25;;0;DE23E8A4;64375
233;1480;0;2483;163;4436;25;4437;24;;0;DE23E8A4;64376
234;1488;0;2488;164;4443;24;4444;23;;0;DE23E8A4;64377
235;1495;0;1998;74;3699;120;3700;119;;0;DE23E8A3;64378
236;1505;0;1999;75;3713;119;3714;118;;0;DE23E8A3;64379
237;1514;0;2515;165;4446;23;4447;22;;0;DE23E8A4;64380
238;1524;0;2025;100;3958;92;3959;91;;0;DE23E8A4;64381
239;1529;0;2536;166;4462;21;4463;20;;0;DE23E8A4;64382
240;1535;0;2535;165;4457;22;4457;21;;0;DE23E8A4;64383
241;1540;0;2052;103;3980;89;3981;88;;0;DE23E8A4;64384
242;1544;0;2555;167;4472;20;4472;19;;0;DE23E8A4;64385
243;1549;0;2052;102;3977;90;3977;89;;0;DE23E8A4;64386
244;1554;0;2562;167;4478;19;4479;18;;0;DE23E8A4;64387
245;1559;0;2569;168;4483;18;4484;17;;0;DE23E8A4;64388
246;1565;0;1999;77;3734;117;3735;116;;0;DE23E8A3;64389
247;1576;0;2076;106;4005;86;4006;85;;0;DE23E8A4;64390
248;1586;0;2000;78;3757;116;3758;115;;0;DE23E8A3;64391
249;1591;0;2000;79;3764;115;3764;114;;0;DE23E8A3;64392
250;1600;0;2109;109;4036;82;4037;81;;0;DE23E8A4;64393
251;1605;0;2109;110;4044;81;4044;80;;0;DE23E8A4;64394
252;1611;0;2619;169;4499;16;4500;15;;0;DE23E8A4;64395
253;1615;0;2619;168;4493;17;4494;16;;0;DE23E8A4;64396
254;1619;0;2628;170;4507;15;4507;14;;0;DE23E8A4;64397
255;1624;0;2126;112;4059;79;4060;78;;0;DE23E8A4;64398
256;1629;0;2131;113;4062;78;4064;77;;0;DE23E8A4;64399
257;1634;0;2136;114;4074;77;4075;76;;0;DE23E8A4;64400
258;1644;0;2148;117;4090;74;4091;73;;0;DE23E8A4;64401
259;1649;0;2001;81;3779;113;3780;112;;0;DE23E8A3;64402
260;1658;0;2659;170;4510;14;4510;13;;0;DE23E8A4;64403
261;1668;0;2170;119;4102;72;4104;71;;0;DE23E8A4;64404
262;1675;0;2187;122;4125;69;4126;68;;0;DE23E8A4;64405
263;1679;0;2182;121;4116;70;4116;69;;0;DE23E8A4;64406
264;1683;0;2187;123;4128;68;4129;67;;0;DE23E8A4;64407
265;1688;0;2698;169;4520;13;4521;12;;0;DE23E8A4;64408
266;1692;0;2194;124;4138;67;4139;66;;0;DE23E8A4;64409
267;1697;0;2703;170;4527;12;4527;11;;0;DE23E8A4;64410
268;1702;0;2204;126;4147;65;4148;64;;0;DE23E8A4;64411
269;1707;0;2003;83;3794;111;3795;110;;0;DE23E8A3;64412
270;1717;0;2221;127;4157;64;4158;63;;0;DE23E8A4;64413
271;1722;0;2004;84;3808;110;3809;109;;0;DE23E8A3;64414
272;1732;0;2243;131;4191;60;4191;59;;0;DE23E8A4;64415
273;1742;0;2742;170;4533;11;4534;10;;0;DE23E8A4;64416
274;1747;0;2006;86;3825;108;3826;107;;0;DE23E8A4;64417
275;1757;0;2762;170;4540;10;4541;9;;0;DE23E8A4;64418
276;1763;0;2266;135;4226;55;4226;54;;0;DE23E8A4;64419
277;1768;0;2774;172;4550;8;4550;7;;0;DE23E8A4;64420
278;1774;0;2774;171;4547;9;4547;8;;0;DE23E8A4;64421
279;1780;0;2281;137;4239;53;4240;52;;0;DE23E8A4;64422
280;1784;0;2786;172;4562;7;4562;6;;0;DE23E8A4;64423
281;1791;0;2293;139;4252;51;4253;50;;0;DE23E8A4;64424
282;1800;0;2303;140;4260;50;4261;49;;0;DE23E8A4;64425
283;1806;0;2013;87;3840;106;3841;105;;0;DE23E8A4;64426
284;1814;0;2815;173;4568;6;4569;5;;0;DE23E8A4;64427
285;1824;0;2326;145;4296;45;4296;44;;0;DE23E8A4;64428
286;1830;0;2014;89;3878;104;3879;103;;0;DE23E8A4;64429
287;1840;0;2341;145;4306;44;4307;43;;0;DE23E8A4;64430
288;1845;0;2353;147;4321;42;4322;41;;0;DE23E8A4;64431
289;1852;0;2853;173;4575;5;4576;4;;0;DE23E8A5;64432
290;1858;0;2868;174;4582;4;4582;3;;0;DE23E8A5;64433
291;1864;0;2373;150;4341;39;4342;38;;0;DE23E8A4;64434
292;1871;0;2881;174;4585;3;4585;2;;0;DE23E8A5;64435
293;1877;0;2381;152;4355;37;4356;36;;0;DE23E8A4;64436
294;1886;0;2387;153;4361;36;4362;35;;0;DE23E8A4;64437
295;1897;0;2408;156;4384;33;4384;32;;0;DE23E8A4;64438
296;1903;0;2015;92;3897;101;3898;100;;0;DE23E8A4;64439
297;1914;0;2913;174;4595;2;4595;1;;0;DE23E8A5;64440
298;1921;0;2921;175;4601;1;4602;0;;0;DE23E8A5;64441
299;1927;0;2435;158;4403;30;4404;29;;0;DE23E8A4;64442
