ТЕСТОВЕ ПОД ТОВАР НА TIME PROTOCOL (RFC-868) СЪРВЪР

Източник на товар:;;;; Time Server Load Simulator [ver.2.1.0.15][Dynamic][Lambda]

Дата:;;;;2018.02.13
IP адрес сървър:;;;;127.0.0.1
IP адрес клиент:;;;;
Обем на пакета:;;;;300
Режим на формиране на заявките:;;;;Simultaneous
Задръжка до разпадане:;;;;0

Tsyn:;;;;18:52:58.369
T0:;;;;18:52:58.789
Tend:;;;;18:52:58.892
T0 - Tsyn:;;;;0.420
Tend - T0:;;;;0.103
Tend - Tsyn:;;;;0.523

;REQ;;CNC;;RPL;;DSC;;ERR;;;
Client;T REQ;N cnc;T CNC;N cnc;T RPL;N cnc;T DSC;N cnc;T ERR;N cnc;Reply;Port
90;124;0;452;4;452;3;453;3;;0;DE2D966A;64105
91;126;0;452;4;453;3;453;3;;0;DE2D966A;64106
92;127;0;452;4;453;3;453;3;;0;DE2D966A;64107
93;129;0;453;4;454;4;454;4;;0;DE2D966A;64108
94;130;0;453;4;454;4;454;3;;0;DE2D966A;64109
95;131;0;453;4;454;4;455;4;;0;DE2D966A;64110
96;133;0;453;4;455;4;455;4;;0;DE2D966A;64111
97;134;0;454;5;455;4;455;3;;0;DE2D966A;64112
98;135;0;454;4;455;4;455;3;;0;DE2D966A;64113
99;137;0;455;5;456;4;456;3;;0;DE2D966A;64114
100;139;0;455;5;456;3;456;3;;0;DE2D966A;64115
101;140;0;455;4;456;3;456;3;;0;DE2D966A;64116
102;141;0;455;4;457;3;457;3;;0;DE2D966A;64117
103;143;0;456;4;457;3;457;3;;0;DE2D966A;64118
104;144;0;456;4;457;3;458;3;;0;DE2D966A;64119
105;146;0;457;4;458;3;458;3;;0;DE2D966A;64120
106;147;0;457;4;458;4;458;3;;0;DE2D966A;64121
107;148;0;457;4;458;4;459;3;;0;DE2D966A;64122
108;150;0;458;4;459;3;459;3;;0;DE2D966A;64123
109;151;0;458;4;459;3;459;3;;0;DE2D966A;64124
110;152;0;458;4;459;3;460;3;;0;DE2D966A;64125
111;154;0;459;4;460;4;460;3;;0;DE2D966A;64126
112;155;0;459;4;460;4;460;3;;0;DE2D966A;64127
113;156;0;459;4;460;3;461;3;;0;DE2D966A;64128
114;158;0;460;4;461;3;461;3;;0;DE2D966A;64129
115;159;0;460;4;461;3;461;3;;0;DE2D966A;64130
116;160;0;460;4;461;4;462;3;;0;DE2D966A;64131
117;162;0;461;4;462;4;462;3;;0;DE2D966A;64132
118;163;0;461;4;462;4;462;3;;0;DE2D966A;64133
119;164;0;461;4;462;4;462;3;;0;DE2D966A;64134
120;166;0;462;4;463;3;463;2;;0;DE2D966A;64135
121;167;0;462;4;463;3;463;3;;0;DE2D966A;64136
122;168;0;462;4;463;3;464;3;;0;DE2D966A;64137
123;170;0;463;3;464;3;464;2;;0;DE2D966A;64138
124;171;0;463;4;464;3;465;3;;0;DE2D966A;64139
125;173;0;464;4;465;3;465;3;;0;DE2D966A;64140
126;174;0;464;3;465;3;465;3;;0;DE2D966A;64141
127;175;0;465;4;465;3;466;3;;0;DE2D966A;64142
128;177;0;465;4;466;3;466;3;;0;DE2D966A;64143
129;178;0;465;4;466;3;467;3;;0;DE2D966A;64144
130;179;0;466;4;467;3;467;3;;0;DE2D966A;64145
131;180;0;466;4;467;3;467;3;;0;DE2D966A;64146
132;182;0;466;4;467;3;468;3;;0;DE2D966A;64147
133;183;0;467;4;468;3;468;3;;0;DE2D966A;64148
134;185;0;467;4;468;3;468;3;;0;DE2D966A;64149
135;186;0;468;4;468;3;469;3;;0;DE2D966A;64150
136;188;0;468;4;469;3;469;2;;0;DE2D966A;64151
137;189;0;468;4;469;3;469;3;;0;DE2D966A;64152
138;190;0;468;4;469;3;470;3;;0;DE2D966A;64153
139;192;0;469;3;470;3;470;3;;0;DE2D966A;64154
140;193;0;469;4;470;4;470;3;;0;DE2D966A;64155
141;195;0;470;4;470;4;471;3;;0;DE2D966A;64156
142;196;0;470;4;471;3;471;3;;0;DE2D966A;64157
143;197;0;470;4;471;3;471;3;;0;DE2D966A;64158
144;199;0;471;4;471;3;472;3;;0;DE2D966A;64159
145;200;0;471;4;472;3;472;3;;0;DE2D966A;64160
146;202;0;471;4;472;3;472;3;;0;DE2D966A;64161
147;203;0;471;4;472;4;472;4;;0;DE2D966A;64162
148;205;0;472;4;473;4;473;4;;0;DE2D966A;64163
149;206;0;472;4;473;4;473;4;;0;DE2D966A;64164
150;208;0;472;4;473;4;473;4;;0;DE2D966A;64165
151;209;0;472;5;473;4;474;4;;0;DE2D966A;64166
152;210;0;473;5;474;4;474;4;;0;DE2D966A;64167
153;211;0;473;5;474;4;474;4;;0;DE2D966A;64168
154;212;0;473;5;474;4;475;4;;0;DE2D966A;64169
155;214;0;474;5;475;4;475;4;;0;DE2D966A;64170
156;215;0;474;5;475;4;475;4;;0;DE2D966A;64171
157;217;0;474;5;475;4;476;4;;0;DE2D966A;64172
158;218;0;475;5;476;4;476;4;;0;DE2D966A;64173
159;219;0;475;5;476;4;477;4;;0;DE2D966A;64174
160;221;0;475;5;477;5;477;4;;0;DE2D966A;64175
161;222;0;476;5;477;5;477;4;;0;DE2D966A;64176
162;223;0;476;5;477;4;478;4;;0;DE2D966A;64177
163;225;0;476;5;478;4;478;4;;0;DE2D966A;64178
164;226;0;477;5;478;4;478;4;;0;DE2D966A;64179
165;228;0;477;5;478;4;479;4;;0;DE2D966A;64180
166;229;0;478;5;479;4;479;4;;0;DE2D966A;64181
167;230;0;478;5;479;4;479;4;;0;DE2D966A;64182
168;232;0;478;5;479;4;479;4;;0;DE2D966A;64183
169;234;0;479;5;480;4;480;4;;0;DE2D966A;64184
170;235;0;479;5;480;4;480;4;;0;DE2D966A;64185
171;236;0;479;5;480;4;481;4;;0;DE2D966A;64186
172;238;0;479;5;481;4;481;4;;0;DE2D966A;64187
173;239;0;480;5;481;5;481;4;;0;DE2D966A;64188
174;240;0;480;5;481;4;481;4;;0;DE2D966A;64189
175;242;0;480;5;481;4;482;4;;0;DE2D966A;64190
176;243;0;481;5;482;4;482;4;;0;DE2D966A;64191
177;245;0;481;5;482;4;482;4;;0;DE2D966A;64192
178;246;0;481;5;482;4;483;4;;0;DE2D966A;64193
179;248;0;482;5;483;4;483;4;;0;DE2D966A;64194
180;249;0;482;5;483;4;483;4;;0;DE2D966A;64195
181;250;0;482;5;483;5;484;4;;0;DE2D966A;64196
182;252;0;483;5;484;5;484;4;;0;DE2D966A;64197
183;253;0;483;5;484;4;484;4;;0;DE2D966A;64198
184;254;0;483;5;484;4;484;4;;0;DE2D966A;64199
185;256;0;483;5;484;4;485;4;;0;DE2D966A;64200
186;258;0;484;5;485;4;485;4;;0;DE2D966A;64201
187;259;0;484;5;485;4;485;4;;0;DE2D966A;64202
188;260;0;484;5;485;5;486;4;;0;DE2D966A;64203
189;262;0;485;5;486;5;486;4;;0;DE2D966A;64204
190;263;0;485;5;486;4;486;4;;0;DE2D966A;64205
191;265;0;485;5;486;4;486;4;;0;DE2D966A;64206
192;266;0;485;5;486;4;487;4;;0;DE2D966A;64207
193;268;0;486;5;487;4;487;4;;0;DE2D966A;64208
194;269;0;486;5;487;4;487;4;;0;DE2D966A;64209
195;271;0;486;5;487;4;488;4;;0;DE2D966A;64210
196;272;0;487;5;488;4;488;4;;0;DE2D966A;64211
197;273;0;487;5;488;4;489;4;;0;DE2D966A;64212
198;275;0;487;5;489;4;489;4;;0;DE2D966A;64213
199;276;0;488;5;489;4;489;4;;0;DE2D966A;64214
200;277;0;488;5;489;4;490;4;;0;DE2D966A;64215
201;279;0;489;5;490;4;490;4;;0;DE2D966A;64216
202;280;0;489;5;490;4;490;4;;0;DE2D966A;64217
203;282;0;489;5;490;4;491;4;;0;DE2D966A;64218
204;283;0;490;5;491;4;491;4;;0;DE2D966A;64219
205;284;0;490;5;491;4;491;4;;0;DE2D966A;64220
206;286;0;490;5;491;4;491;4;;0;DE2D966A;64221
207;287;0;490;5;491;4;492;4;;0;DE2D966A;64222
208;289;0;491;5;492;5;492;5;;0;DE2D966A;64223
209;290;0;491;5;492;5;492;4;;0;DE2D966A;64224
210;291;0;491;5;492;5;493;4;;0;DE2D966A;64225
211;293;0;492;5;493;4;493;4;;0;DE2D966A;64226
212;294;0;492;5;493;5;493;4;;0;DE2D966A;64227
213;296;0;492;6;493;5;494;4;;0;DE2D966A;64228
214;297;0;492;5;494;4;494;4;;0;DE2D966A;64229
215;299;0;493;5;494;4;494;4;;0;DE2D966A;64230
216;300;0;493;5;494;4;495;4;;0;DE2D966A;64231
217;302;0;494;5;495;4;495;4;;0;DE2D966A;64232
218;303;0;494;5;495;4;495;4;;0;DE2D966A;64233
219;304;0;494;5;495;4;496;4;;0;DE2D966A;64234
220;306;0;495;5;496;4;496;4;;0;DE2D966A;64235
221;307;0;495;5;496;4;496;4;;0;DE2D966A;64236
222;309;0;495;5;496;4;496;4;;0;DE2D966A;64237
223;310;0;495;5;496;4;497;4;;0;DE2D966A;64238
224;312;0;496;5;497;4;497;4;;0;DE2D966A;64239
225;313;0;496;5;497;4;498;4;;0;DE2D966A;64240
226;315;0;496;5;498;4;498;4;;0;DE2D966A;64241
227;316;0;497;5;498;4;498;4;;0;DE2D966A;64242
228;318;0;497;5;498;4;499;4;;0;DE2D966A;64243
229;319;0;498;5;499;4;499;4;;0;DE2D966A;64244
230;321;0;498;5;499;4;499;4;;0;DE2D966A;64245
231;322;0;498;5;499;4;499;4;;0;DE2D966A;64246
232;323;0;498;5;499;4;500;4;;0;DE2D966A;64247
233;325;0;499;5;500;4;500;4;;0;DE2D966A;64248
234;326;0;499;5;500;5;501;4;;0;DE2D966A;64249
235;328;0;499;5;500;5;501;4;;0;DE2D966A;64250
236;329;0;500;5;501;4;501;4;;0;DE2D966A;64251
237;330;0;500;5;501;5;502;5;;0;DE2D966A;64252
238;332;0;500;5;502;5;502;5;;0;DE2D966A;64253
239;333;0;501;5;502;5;502;4;;0;DE2D966A;64254
240;335;0;501;5;502;5;502;4;;0;DE2D966A;64255
241;336;0;501;5;502;4;503;4;;0;DE2D966A;64256
242;338;0;501;6;503;4;503;4;;0;DE2D966A;64257
243;339;0;502;6;503;4;503;4;;0;DE2D966A;64258
244;341;0;502;5;503;4;504;4;;0;DE2D966A;64259
245;342;0;503;5;504;4;504;4;;0;DE2D966A;64260
246;344;0;503;5;504;4;504;4;;0;DE2D966A;64261
247;346;0;503;5;504;4;505;4;;0;DE2D966A;64262
248;347;0;504;5;505;4;505;4;;0;DE2D966A;64263
249;348;0;504;5;505;4;505;4;;0;DE2D966A;64264
250;350;0;504;5;505;4;506;4;;0;DE2D966A;64265
251;351;0;505;5;506;4;506;4;;0;DE2D966A;64266
252;353;0;505;5;506;4;506;4;;0;DE2D966A;64267
253;354;0;505;5;507;4;507;4;;0;DE2D966A;64268
254;355;0;506;5;507;4;507;4;;0;DE2D966A;64269
255;357;0;506;5;507;4;507;4;;0;DE2D966A;64270
256;358;0;506;5;508;4;508;4;;0;DE2D966A;64271
257;360;0;507;5;508;4;508;4;;0;DE2D966A;64272
258;361;0;507;5;508;4;509;4;;0;DE2D966A;64273
259;362;0;507;5;509;4;509;4;;0;DE2D966A;64274
260;364;0;508;5;509;4;510;4;;0;DE2D966A;64275
261;365;0;508;5;510;4;510;4;;0;DE2D966A;64276
262;367;0;509;5;510;4;510;4;;0;DE2D966A;64277
263;368;0;509;5;511;4;511;4;;0;DE2D966A;64278
264;370;0;510;5;511;4;511;4;;0;DE2D966A;64279
265;371;0;510;5;511;4;511;4;;0;DE2D966A;64280
266;372;0;510;5;512;4;512;4;;0;DE2D966A;64281
267;374;0;511;5;512;4;512;4;;0;DE2D966A;64282
268;375;0;511;5;512;4;513;4;;0;DE2D966A;64283
269;377;0;511;5;513;4;513;4;;0;DE2D966A;64284
270;378;0;512;5;513;4;513;4;;0;DE2D966A;64285
271;380;0;512;5;514;4;514;4;;0;DE2D966A;64286
272;381;0;513;5;514;4;514;4;;0;DE2D966A;64287
273;383;0;513;5;515;4;515;4;;0;DE2D966A;64288
274;384;0;513;5;515;4;515;4;;0;DE2D966A;64289
275;385;0;514;5;515;4;516;4;;0;DE2D966A;64290
276;387;0;514;5;516;4;516;4;;0;DE2D966A;64291
277;388;0;515;5;516;4;516;4;;0;DE2D966A;64292
278;390;0;515;5;516;4;517;4;;0;DE2D966A;64293
279;391;0;516;5;517;4;517;4;;0;DE2D966A;64294
280;392;0;516;5;517;4;517;4;;0;DE2D966A;64295
281;394;0;516;5;517;4;518;4;;0;DE2D966A;64296
282;395;0;517;5;518;4;518;4;;0;DE2D966A;64297
283;397;0;517;5;518;4;518;4;;0;DE2D966A;64298
284;398;0;517;5;518;4;519;4;;0;DE2D966A;64299
285;400;0;518;5;519;4;519;4;;0;DE2D966A;64300
286;401;0;518;5;519;4;519;4;;0;DE2D966A;64301
287;403;0;518;5;519;4;519;4;;0;DE2D966A;64302
288;404;0;518;5;520;4;520;4;;0;DE2D966A;64303
289;406;0;519;5;520;4;520;4;;0;DE2D966A;64304
290;407;0;519;5;520;5;521;4;;0;DE2D966A;64305
291;408;0;519;5;520;5;521;4;;0;DE2D966A;64306
292;410;0;520;5;521;4;521;4;;0;DE2D966A;64307
293;411;0;520;5;521;4;521;4;;0;DE2D966A;64308
294;413;0;520;5;521;4;522;4;;0;DE2D966A;64309
295;414;0;521;5;522;5;522;4;;0;DE2D966A;64310
296;416;0;521;5;522;5;522;3;;0;DE2D966A;64311
297;417;0;521;5;522;4;522;2;;0;DE2D966A;64312
298;418;0;522;5;522;3;523;1;;0;DE2D966A;64313
299;420;0;522;5;522;2;523;0;;0;DE2D966A;64314
