ТЕСТОВЕ ПОД ТОВАР НА TIME PROTOCOL (RFC-868) СЪРВЪР

Източник на товар:;;;; Time Server Load Simulator [ver.2.1.0.16][Dynamic][Lambda]

Дата:;;;;2018.04.25
IP адрес сървър:;;;;127.0.0.1
IP адрес клиент:;;;;
Обем на пакета:;;;;100
Режим на формиране на заявките:;;;;Simultaneous
Задръжка до разпадане:;;;;1000

Tsyn:;;;;21:32:30.067
T0:;;;;21:32:30.277
Tend:;;;;21:32:31.770
T0 - Tsyn:;;;;0,210
Tend - T0:;;;;1,493
Tend - Tsyn:;;;;1,703

P:;;;;59,00
ERR:;;;;0

;REQ;;CNC;;RPL;;DSC;;ERR;;;
26;51;0;235;25;242;30;1244;86;;0;DE8B483E;61523
27;53;0;236;26;243;31;1247;73;;0;DE8B483E;61524
28;55;0;237;27;244;32;1247;74;;0;DE8B483E;61525
29;57;0;558;90;560;90;1563;10;;0;DE8B483E;61526
30;59;0;238;28;245;33;1247;72;;0;DE8B483E;61527
31;62;0;240;29;246;34;1249;71;;0;DE8B483E;61528
32;65;0;241;30;247;35;1250;70;;0;DE8B483E;61529
33;66;0;242;31;248;36;1251;69;;0;DE8B483E;61530
34;68;0;569;91;571;91;1574;9;;0;DE8B483E;61531
35;70;0;243;32;249;37;1252;68;;0;DE8B483E;61532
36;71;0;244;33;250;38;1253;67;;0;DE8B483E;61533
37;73;0;246;34;251;39;1254;66;;0;DE8B483E;61534
38;75;0;247;35;252;40;1255;65;;0;DE8B483E;61535
39;77;0;580;92;582;92;1585;8;;0;DE8B483E;61536
40;79;0;248;36;254;41;1256;64;;0;DE8B483E;61537
41;81;0;249;37;255;42;1257;63;;0;DE8B483E;61538
42;83;0;584;93;586;93;1589;7;;0;DE8B483E;61539
43;85;0;250;38;256;43;1258;62;;0;DE8B483E;61540
44;87;0;251;39;257;44;1259;61;;0;DE8B483E;61541
45;89;0;252;40;258;45;1260;60;;0;DE8B483E;61542
46;91;0;253;41;259;46;1261;59;;0;DE8B483E;61543
47;92;0;254;42;260;47;1263;58;;0;DE8B483E;61544
48;94;0;595;94;597;94;1600;6;;0;DE8B483E;61545
49;96;0;255;43;261;48;1264;57;;0;DE8B483E;61546
50;98;0;256;44;262;49;1265;56;;0;DE8B483E;61547
51;100;0;257;45;263;50;1266;55;;0;DE8B483E;61548
52;102;0;259;46;264;51;1267;54;;0;DE8B483E;61549
53;104;0;260;47;265;52;1268;53;;0;DE8B483E;61550
54;106;0;261;48;266;53;1269;52;;0;DE8B483E;61551
55;108;0;261;49;267;54;1270;51;;0;DE8B483E;61552
56;110;0;263;50;268;55;1271;50;;0;DE8B483E;61553
57;112;0;264;51;269;56;1272;49;;0;DE8B483E;61554
58;114;0;616;95;618;95;1621;5;;0;DE8B483E;61555
59;117;0;265;52;270;57;1273;48;;0;DE8B483E;61556
60;119;0;266;53;271;58;1274;47;;0;DE8B483E;61557
61;121;0;267;54;273;59;1276;46;;0;DE8B483E;61558
62;122;0;268;55;274;60;1277;45;;0;DE8B483E;61559
63;124;0;269;56;275;61;1278;44;;0;DE8B483E;61560
64;126;0;270;57;276;62;1279;43;;0;DE8B483E;61561
65;128;0;271;58;277;63;1280;42;;0;DE8B483E;61562
66;130;0;272;59;278;64;1281;41;;0;DE8B483E;61563
67;132;0;273;60;279;65;1282;40;;0;DE8B483E;61564
68;135;0;638;96;640;96;1643;4;;0;DE8B483E;61565
69;137;0;274;61;280;66;1283;39;;0;DE8B483E;61566
70;139;0;275;62;281;67;1284;38;;0;DE8B483E;61567
71;141;0;277;63;282;68;1285;37;;0;DE8B483E;61568
72;143;0;278;64;283;69;1286;36;;0;DE8B483E;61569
73;146;0;647;97;650;97;1653;3;;0;DE8B483E;61570
74;148;0;279;65;284;70;1287;35;;0;DE8B483E;61571
75;150;0;280;66;286;71;1289;34;;0;DE8B483E;61572
76;153;0;281;67;287;72;1290;33;;0;DE8B483E;61573
77;155;0;282;68;288;73;1291;32;;0;DE8B483E;61574
78;157;0;283;69;289;74;1292;31;;0;DE8B483E;61575
79;159;0;661;98;662;98;1665;2;;0;DE8B483E;61576
80;161;0;284;70;290;75;1293;30;;0;DE8B483E;61577
81;163;0;285;71;291;76;1295;29;;0;DE8B483E;61578
82;166;0;286;72;293;77;1296;28;;0;DE8B483E;61579
83;167;0;287;73;294;78;1297;27;;0;DE8B483E;61580
84;169;0;288;74;295;79;1298;26;;0;DE8B483E;61581
85;172;0;290;75;296;80;1300;25;;0;DE8B483E;61582
86;174;0;291;76;298;81;1301;24;;0;DE8B483E;61583
87;176;0;678;99;680;99;1683;1;;0;DE8B483E;61584
88;178;0;292;77;299;82;1302;23;;0;DE8B483E;61585
89;180;0;294;78;300;83;1303;22;;0;DE8B483E;61586
90;182;0;295;79;301;84;1304;21;;0;DE8B483E;61587
91;184;0;296;80;302;85;1305;20;;0;DE8B483E;61588
92;186;0;297;81;304;86;1307;19;;0;DE8B483E;61589
93;188;0;299;82;305;87;1308;18;;0;DE8B483E;61590
94;191;0;300;83;305;87;1308;17;;0;DE8B483E;61591
95;193;0;301;84;306;87;1309;16;;0;DE8B483E;61592
96;195;0;697;100;699;100;1703;0;;0;DE8B483E;61593
97;197;0;302;85;306;87;1310;13;;0;DE8B483E;61594
98;199;0;303;86;306;87;1310;14;;0;DE8B483E;61595
99;201;0;305;87;307;87;1310;15;;0;DE8B483E;61596
